date,away_team,away_pt,home_team,home_pt,away_open_sp,away_open_line,away_fduel_sp,away_fduel_line,away_bmgm_sp,away_bmgm_line,away_czr_sp,away_czr_line,away_dking_sp,away_dking_line,away_rivers_sp,away_rivers_line,away_vinsider_sp,away_vinsider_line,home_open_sp,home_open_line,home_fduel_sp,home_fduel_line,home_bmgm_sp,home_bmgm_line,home_czr_sp,home_czr_line,home_dking_sp,home_dking_line,home_rivers_sp,home_rivers_line,home_vinsider_sp,home_vinsider_line
Tue Oct 18 2022,Philadelphia 76ers,117,Boston Celtics,126,o214,-110,o216.5,-110,o216.5,-110,o216.5,-110,o216.5,-110,o216,-112,o216.5,-110,u214,-110,u216.5,-110,u216.5,-110,u216.5,-110,u216.5,-110,u216,-109,u216.5,-110
Tue Oct 18 2022,Los Angeles Lakers,109,Golden State Warriors,123,o227.5,-110,o224,-110,o223.5,-110,o223.5,-110,o223.5,-110,o224,-112,o224,-110,u227.5,-110,u224,-110,u223.5,-110,u223.5,-110,u223.5,-110,u224,-109,u224,-110
Wed Oct 19 2022,Orlando Magic,109,Detroit Pistons,113,o217,-110,o215,-110,o214.5,-115,o215,-110,o215,-110,o215,-113,o215,-110,u217,-110,u215,-110,u214.5,-105,u215,-110,u215,-110,u215,-108,u215,-110
Wed Oct 19 2022,Washington Wizards,114,Indiana Pacers,107,o229,-110,o229,-110,o228.5,-110,o229,-110,o229,-110,o228.5,-109,o229,-110,u229,-110,u229,-110,u228.5,-110,u229,-110,u229,-110,u228.5,-112,u229,-110
Wed Oct 19 2022,Houston Rockets,107,Atlanta Hawks,117,o235,-110,o235.5,-110,o234.5,-110,o235,-110,o235,-110,o234.5,-109,o235.5,-110,u235,-110,u235.5,-110,u234.5,-110,u235,-110,u235,-110,u234.5,-112,u235.5,-110
Wed Oct 19 2022,New Orleans Pelicans,130,Brooklyn Nets,108,o229,-110,o232,-110,o231.5,-115,o232.5,-110,o232,-110,o231,-113,o232,-110,u229,-110,u232,-110,u231.5,-105,u232.5,-110,u232,-110,u231,-108,u232,-110
Wed Oct 19 2022,New York Knicks,112,Memphis Grizzlies,115,o218,-110,o226.5,-110,o226.5,-110,o227,-110,o227,-110,o226.5,-110,o226.5,-110,u218,-110,u226.5,-110,u226.5,-110,u227,-110,u227,-110,u226.5,-110,u226.5,-110
Wed Oct 19 2022,Chicago Bulls,116,Miami Heat,108,o216,-110,o216,-110,o216.5,-110,o216,-110,o216,-110,o216,-109,o216,-110,u216,-110,u216,-110,u216.5,-110,u216,-110,u216,-110,u216,-112,u216,-110
Wed Oct 19 2022,Cleveland Cavaliers,105,Toronto Raptors,108,o220,-110,o216.5,-110,o216.5,-110,o216,-110,o216,-110,o216,-109,o216.5,-110,u220,-110,u216.5,-110,u216.5,-110,u216,-110,u216,-110,u216,-112,u216.5,-110
Wed Oct 19 2022,Oklahoma City Thunder,108,Minnesota Timberwolves,115,o220,-110,o227,-110,o226.5,-105,o226,-110,o226,-110,o226,-108,o227,-110,u220,-110,u227,-110,u226.5,-115,u226,-110,u226,-110,u226,-113,u227,-110
Wed Oct 19 2022,Charlotte Hornets,129,San Antonio Spurs,102,o237,-110,o221,-110,o221.5,-110,o221.5,-110,o221.5,-110,o220.5,-110,o221,-110,u237,-110,u221,-110,u221.5,-110,u221.5,-110,u221.5,-110,u220.5,-110,u221,-110
Wed Oct 19 2022,Denver Nuggets,102,Utah Jazz,123,o220,-110,o225.5,-110,o225.5,-110,o225,-110,o225.5,-115,o225.5,-110,o225.5,-110,u220,-110,u225.5,-110,u225.5,-110,u225,-110,u225.5,-105,u225.5,-110,u225.5,-110
Wed Oct 19 2022,Dallas Mavericks,105,Phoenix Suns,107,o216.5,-110,o218,-110,o218.5,-110,o218,-110,o218.5,-110,o218,-108,o218,-110,u216.5,-110,u218,-110,u218.5,-110,u218,-110,u218.5,-110,u218,-113,u218,-110
Wed Oct 19 2022,Portland Trail Blazers,115,Sacramento Kings,108,o236,-110,o229.5,-110,o229.5,-115,o229,-110,o229,-115,o229.5,-108,o229.5,-110,u236,-110,u229.5,-110,u229.5,-105,u229,-110,u229,-105,u229.5,-113,u229.5,-110
Thu Oct 20 2022,Milwaukee Bucks,90,Philadelphia 76ers,88,o225,-110,o225,-108,o223.5,-110,o224.5,-110,o224.5,-110,o224.5,-108,o225,-108,u225,-110,u225,-112,u223.5,-110,u224.5,-110,u224.5,-110,u224.5,-113,u225,-112
Thu Oct 20 2022,Los Angeles Clippers,103,Los Angeles Lakers,97,o220.5,-110,o226.5,-110,o226.5,-110,o226.5,-110,o226.5,-110,o226.5,-112,o226.5,-110,u220.5,-110,u226.5,-110,u226.5,-110,u226.5,-110,u226.5,-110,u226.5,-109,u226.5,-110
Fri Oct 21 2022,New Orleans Pelicans,124,Charlotte Hornets,112,o232.5,-110,o226.5,-110,o226.5,-110,o226,-110,o226.5,-110,o226.5,-110,o226.5,-110,u232.5,-110,u226.5,-110,u226.5,-110,u226,-110,u226.5,-110,u226.5,-110,u226.5,-110
Fri Oct 21 2022,San Antonio Spurs,137,Indiana Pacers,134,o231,-110,o232.5,-110,o232.5,-110,o233,-110,o233,-110,o233,-108,o232.5,-110,u231,-110,u232.5,-110,u232.5,-110,u233,-110,u233,-110,u233,-113,u232.5,-110
Fri Oct 21 2022,Chicago Bulls,100,Washington Wizards,102,o224.5,-110,o220,-110,o220.5,-110,o221,-110,o221,-110,o221.5,-112,o220,-110,u224.5,-110,u220,-110,u220.5,-110,u221,-110,u221,-110,u221.5,-109,u220,-110
Fri Oct 21 2022,Orlando Magic,98,Atlanta Hawks,108,o223,-110,o226,-110,o225.5,-110,o225.5,-110,o225.5,-110,o225.5,-110,o226,-110,u223,-110,u226,-110,u225.5,-110,u225.5,-110,u225.5,-110,u225.5,-110,u226,-110
Fri Oct 21 2022,Toronto Raptors,105,Brooklyn Nets,109,o226,-110,o226,-108,o226.5,-110,o226,-110,o226,-110,o226.5,-110,o226,-108,u226,-110,u226,-112,u226.5,-110,u226,-110,u226,-110,u226.5,-110,u226,-112
Fri Oct 21 2022,Boston Celtics,111,Miami Heat,104,o219,-110,o221.5,-110,o221.5,-110,o221,-110,o221,-115,o221.5,-113,o221.5,-110,u219,-110,u221.5,-110,u221.5,-110,u221,-110,u221,-105,u221.5,-108,u221.5,-110
Fri Oct 21 2022,Detroit Pistons,106,New York Knicks,130,o217.5,-110,o221,-110,o220.5,-110,o221,-110,o221,-110,o221.5,-110,o221,-110,u217.5,-110,u221,-110,u220.5,-110,u221,-110,u221,-110,u221.5,-110,u221,-110
Fri Oct 21 2022,Memphis Grizzlies,129,Houston Rockets,122,o230.5,-110,o230,-110,o231.5,-110,o231.5,-110,o231.5,-110,o231.5,-113,o230.5,-108,u230.5,-110,u230,-110,u231.5,-110,u231.5,-110,u231.5,-110,u231.5,-108,u230.5,-112
Fri Oct 21 2022,Utah Jazz,132,Minnesota Timberwolves,126,o228.5,-110,o227,-110,o226.5,-110,o226.5,-110,o226.5,-110,o226.5,-113,o227,-110,u228.5,-110,u227,-110,u226.5,-110,u226.5,-110,u226.5,-110,u226.5,-108,u227,-110
Fri Oct 21 2022,Denver Nuggets,128,Golden State Warriors,123,o229.5,-110,o229.5,-110,o229.5,-110,o229.5,-110,o229.5,-110,o230,-110,o229.5,-110,u229.5,-110,u229.5,-110,u229.5,-110,u229.5,-110,u229.5,-110,u230,-110,u229.5,-110
Fri Oct 21 2022,Phoenix Suns,111,Portland Trail Blazers,113,o224.5,-110,o224,-110,o224.5,-110,o224,-110,o224,-110,o224,-110,o224,-110,u224.5,-110,u224,-110,u224.5,-110,u224,-110,u224,-110,u224,-110,u224,-110
Sat Oct 22 2022,San Antonio Spurs,114,Philadelphia 76ers,105,o224.5,-110,o225,-110,o224.5,-110,o225,-110,o224.5,-115,o224,-110,o225,-110,u224.5,-110,u225,-110,u224.5,-110,u225,-110,u224.5,-105,u224,-110,u225,-110
Sat Oct 22 2022,Detroit Pistons,115,Indiana Pacers,124,o226.5,-110,o231.5,-110,o231.5,-110,o232,-110,o232,-110,o231,-113,o231.5,-110,u226.5,-110,u231.5,-110,u231.5,-110,u232,-110,u232,-110,u231,-108,u231.5,-110
Sat Oct 22 2022,Boston Celtics,126,Orlando Magic,120,o218.5,-108,o215.5,-110,o215.5,-115,o215.5,-110,o215.5,-110,o216,-112,o215.5,-110,u218.5,-112,u215.5,-110,u215.5,-105,u215.5,-110,u215.5,-110,u216,-109,u215.5,-110
Sat Oct 22 2022,Cleveland Cavaliers,128,Chicago Bulls,96,o216.5,-110,o220.5,-110,o220.5,-110,o220.5,-110,o220.5,-110,o220.5,-109,o220.5,-110,u216.5,-110,u220.5,-110,u220.5,-110,u220.5,-110,u220.5,-110,u220.5,-112,u220.5,-110
Sat Oct 22 2022,Toronto Raptors,109,Miami Heat,112,o215,-110,o216.5,-110,o216.5,-115,o216.5,-110,o216.5,-105,o216.5,-110,o216.5,-110,u215,-110,u216.5,-110,u216.5,-105,u216.5,-110,u216.5,-115,u216.5,-110,u216.5,-110
Sat Oct 22 2022,Houston Rockets,105,Milwaukee Bucks,125,o231.5,-110,o228,-110,o227.5,-110,o227.5,-110,o227,-110,o227.5,-113,o228,-110,u231.5,-110,u228,-110,u227.5,-110,u227.5,-110,u227,-110,u227.5,-108,u228,-110
Sat Oct 22 2022,Memphis Grizzlies,96,Dallas Mavericks,137,o220.5,-110,o219.5,-110,o219.5,-110,o220,-110,o220,-110,o220,-108,o219.5,-110,u220.5,-110,u219.5,-110,u219.5,-110,u220,-110,u220,-110,u220,-113,u219.5,-110
Sat Oct 22 2022,Oklahoma City Thunder,117,Denver Nuggets,122,o224,-110,o227.5,-110,o227.5,-115,o227,-110,o227.5,-110,o227.5,-110,o227.5,-110,u224,-110,u227.5,-110,u227.5,-105,u227,-110,u227.5,-110,u227.5,-110,u227.5,-110
Sat Oct 22 2022,Los Angeles Clippers,111,Sacramento Kings,109,o221,-110,o225,-110,o225.5,-110,o225.5,-110,o225.5,-110,o224.5,-113,o225,-110,u221,-110,u225,-110,u225.5,-110,u225.5,-110,u225.5,-110,u224.5,-108,u225,-110
Sun Oct 23 2022,Portland Trail Blazers,106,Los Angeles Lakers,104,o224,-110,o226.5,-110,o226.5,-110,o226.5,-110,o226.5,-115,o226.5,-113,o226.5,-110,u224,-110,u226.5,-110,u226.5,-110,u226.5,-110,u226.5,-105,u226.5,-108,u226.5,-110
Sun Oct 23 2022,Charlotte Hornets,126,Atlanta Hawks,109,o228,-110,o227,-110,o227.5,-110,o227,-110,o227,-115,o227.5,-112,o227,-110,u228,-110,u227,-110,u227.5,-110,u227,-110,u227,-105,u227.5,-109,u227,-110
Sun Oct 23 2022,Washington Wizards,107,Cleveland Cavaliers,117,o216.5,-110,o217,-110,o216.5,-110,o216.5,-110,o216,-110,o216.5,-112,o217,-110,u216.5,-110,u217,-110,u216.5,-110,u216.5,-110,u216,-110,u216.5,-109,u217,-110
Sun Oct 23 2022,Utah Jazz,122,New Orleans Pelicans,121,o230,-110,o232,-112,o231.5,-110,o231.5,-110,o231,-110,o231.5,-112,o231.5,-110,u230,-110,u232,-108,u231.5,-110,u231.5,-110,u231,-110,u231.5,-109,u231.5,-110
Sun Oct 23 2022,Minnesota Timberwolves,116,Oklahoma City Thunder,106,o225.5,-110,o225.5,-110,o225.5,-110,o225,-110,o225.5,-110,o225.5,-112,o225.5,-110,u225.5,-110,u225.5,-110,u225.5,-110,u225,-110,u225.5,-110,u225.5,-109,u225.5,-110
Sun Oct 23 2022,Sacramento Kings,125,Golden State Warriors,130,o231,-110,o232.5,-110,o232.5,-110,o232.5,-110,o232.5,-110,o231.5,-113,o232.5,-110,u231,-110,u232.5,-110,u232.5,-110,u232.5,-110,u232.5,-110,u231.5,-108,u232.5,-110
Sun Oct 23 2022,Phoenix Suns,112,Los Angeles Clippers,95,o219,-110,o219,-110,o218.5,-110,o219,-110,o219,-110,o219,-113,o219,-110,u219,-110,u219,-110,u218.5,-110,u219,-110,u219,-110,u219,-108,u219,-110
Mon Oct 24 2022,Indiana Pacers,106,Philadelphia 76ers,120,o227,-110,o228.5,-110,o228.5,-115,o229,-110,o228.5,-115,o228.5,-109,o228.5,-110,u227,-110,u228.5,-110,u228.5,-105,u229,-110,u228.5,-105,u228.5,-112,u228.5,-110
Mon Oct 24 2022,Toronto Raptors,98,Miami Heat,90,o217.5,-110,o214,-110,o214.5,-110,o214.5,-110,o214,-110,o214.5,-112,o214,-110,u217.5,-110,u214,-110,u214.5,-110,u214.5,-110,u214,-110,u214.5,-109,u214,-110
Mon Oct 24 2022,Orlando Magic,102,New York Knicks,115,o218.5,-110,o223,-110,o222.5,-110,o222.5,-110,o223,-110,o222.5,-110,o223,-110,u218.5,-110,u223,-110,u222.5,-110,u222.5,-110,u223,-110,u222.5,-110,u223,-110
Mon Oct 24 2022,Boston Celtics,102,Chicago Bulls,120,o222.5,-110,o226,-110,o225.5,-110,o226,-110,o226,-110,o226,-112,o226,-110,u222.5,-110,u226,-110,u225.5,-110,u226,-110,u226,-110,u226,-109,u226,-110
Mon Oct 24 2022,Utah Jazz,108,Houston Rockets,114,o232.5,-110,o234,-110,o234.5,-110,o233.5,-110,o233.5,-110,o233.5,-110,o234,-110,u232.5,-110,u234,-110,u234.5,-110,u233.5,-110,u233.5,-110,u233.5,-110,u234,-110
Mon Oct 24 2022,Brooklyn Nets,124,Memphis Grizzlies,134,o228,-110,o235.5,-110,o234.5,-110,o235.5,-110,o235,-110,o235,-110,o235.5,-110,u228,-110,u235.5,-110,u234.5,-110,u235.5,-110,u235,-110,u235,-110,u235.5,-110
Mon Oct 24 2022,San Antonio Spurs,115,Minnesota Timberwolves,106,o230.5,-110,o234.5,-110,o234.5,-110,o234.5,-110,o235,-110,o234,-112,o234.5,-110,u230.5,-110,u234.5,-110,u234.5,-110,u234.5,-110,u235,-110,u234,-109,u234.5,-110
Mon Oct 24 2022,Denver Nuggets,110,Portland Trail Blazers,135,o230,-110,o227.5,-110,o226.5,-115,o227.5,-110,o227.5,-110,o227.5,-112,o227.5,-110,u230,-110,u227.5,-110,u226.5,-105,u227.5,-110,u227.5,-110,u227.5,-109,u227.5,-110
Tue Oct 25 2022,Detroit Pistons,99,Washington Wizards,120,o223,-110,o221,-110,o220.5,-110,o221,-110,o221,-110,o221,-113,o221,-110,u223,-110,u221,-110,u220.5,-110,u221,-110,u221,-110,u221,-108,u221,-110
Tue Oct 25 2022,Dallas Mavericks,111,New Orleans Pelicans,113,o221,-110,o218.5,-110,o218.5,-110,o218.5,-110,o218,-115,o218.5,-110,o218.5,-110,u221,-110,u218.5,-110,u218.5,-110,u218.5,-110,u218,-105,u218.5,-110,u218.5,-110
Tue Oct 25 2022,Los Angeles Clippers,94,Oklahoma City Thunder,108,o220,-110,o217,-110,o217.5,-110,o217.5,-110,o217.5,-110,o217,-109,o217,-110,u220,-110,u217,-110,u217.5,-110,u217.5,-110,u217.5,-110,u217,-112,u217,-110
Tue Oct 25 2022,Golden State Warriors,105,Phoenix Suns,134,o225,-110,o227,-110,o227.5,-110,o227,-110,o227.5,-110,o227,-108,o227,-110,u225,-110,u227,-110,u227.5,-110,u227,-110,u227.5,-110,u227,-113,u227,-110
Wed Oct 26 2022,Orlando Magic,92,Cleveland Cavaliers,103,o219,-112,o215.5,-110,o215.5,-110,o215.5,-110,o215.5,-110,o215.5,-108,o215.5,-110,u219,-108,u215.5,-110,u215.5,-110,u215.5,-110,u215.5,-110,u215.5,-113,u215.5,-110
Wed Oct 26 2022,Atlanta Hawks,118,Detroit Pistons,113,o229,-110,o229,-110,o228.5,-110,o228.5,-110,o229,-105,o229.5,-109,o229,-110,u229,-110,u229,-110,u228.5,-110,u228.5,-110,u229,-115,u229.5,-112,u229,-110
Wed Oct 26 2022,Brooklyn Nets,99,Milwaukee Bucks,110,o233.5,-110,o230,-110,o229.5,-115,o230,-110,o230.5,-110,o230.5,-110,o230,-110,u233.5,-110,u230,-110,u229.5,-105,u230,-110,u230.5,-110,u230.5,-110,u230,-110
Wed Oct 26 2022,Charlotte Hornets,131,New York Knicks,134,o226.5,-110,o224,-110,o224.5,-110,o224,-110,o224.5,-105,o224.5,-113,o224,-110,u226.5,-110,u224,-110,u224.5,-110,u224,-110,u224.5,-115,u224.5,-108,u224,-110
Wed Oct 26 2022,Philadelphia 76ers,109,Toronto Raptors,119,o216,-110,o211.5,-110,o211.5,-110,o211.5,-110,o211.5,-115,o212,-108,o211.5,-110,u216,-110,u211.5,-110,u211.5,-110,u211.5,-110,u211.5,-105,u212,-113,u211.5,-110
Wed Oct 26 2022,Indiana Pacers,109,Chicago Bulls,124,o232.5,-110,o233.5,-112,o233.5,-110,o233.5,-110,o233.5,-110,o233.5,-113,o233.5,-112,u232.5,-110,u233.5,-108,u233.5,-110,u233.5,-110,u233.5,-110,u233.5,-108,u233.5,-108
Wed Oct 26 2022,San Antonio Spurs,122,Minnesota Timberwolves,134,o231,-110,o234.5,-110,o234.5,-115,o235,-110,o234.5,-110,o234.5,-109,o234.5,-110,u231,-110,u234.5,-110,u234.5,-105,u235,-110,u234.5,-110,u234.5,-112,u234.5,-110
Wed Oct 26 2022,Houston Rockets,101,Utah Jazz,109,o232.5,-110,o232.5,-110,o231.5,-115,o232.5,-110,o232.5,-105,o232,-112,o232.5,-110,u232.5,-110,u232.5,-110,u231.5,-105,u232.5,-110,u232.5,-115,u232,-109,u232.5,-110
Wed Oct 26 2022,Los Angeles Lakers,99,Denver Nuggets,110,o227,-110,o230.5,-110,o230.5,-110,o230.5,-110,o230.5,-110,o230,-112,o230.5,-110,u227,-110,u230.5,-110,u230.5,-110,u230.5,-110,u230.5,-110,u230,-109,u230.5,-110
Wed Oct 26 2022,Miami Heat,119,Portland Trail Blazers,98,o221.5,-110,o220.5,-110,o220.5,-110,o220.5,-110,o220.5,-110,o220,-113,o220.5,-110,u221.5,-110,u220.5,-110,u220.5,-110,u220.5,-110,u220.5,-110,u220,-108,u220.5,-110
Thu Oct 27 2022,Dallas Mavericks,129,Brooklyn Nets,125,o228.5,-110,o225.5,-110,o224.5,-115,o225.5,-110,o225.5,-110,o226,-112,o225.5,-110,u228.5,-110,u225.5,-110,u224.5,-105,u225.5,-110,u225.5,-110,u226,-109,u225.5,-110
Thu Oct 27 2022,Los Angeles Clippers,110,Oklahoma City Thunder,118,o215,-110,o218.5,-110,o218.5,-110,o218.5,-110,o219,-110,o218.5,-109,o218.5,-110,u215,-110,u218.5,-110,u218.5,-110,u218.5,-110,u219,-110,u218.5,-112,u218.5,-110
Thu Oct 27 2022,Miami Heat,110,Golden State Warriors,123,o225.5,-110,o227,-110,o227.5,-110,o227,-110,o227.5,-110,o227.5,-113,o227,-110,u225.5,-110,u227,-110,u227.5,-110,u227,-110,u227.5,-110,u227.5,-108,u227,-110
Thu Oct 27 2022,Memphis Grizzlies,125,Sacramento Kings,110,o236,-110,o236.5,-110,o236.5,-110,o236,-110,o236.5,-110,o236.5,-110,o236.5,-110,u236,-110,u236.5,-110,u236.5,-110,u236,-110,u236.5,-110,u236.5,-110,u236.5,-110
Fri Oct 28 2022,Atlanta Hawks,136,Detroit Pistons,112,o227.5,-110,o229.5,-110,o229.5,-110,o229,-110,o230,-110,o229.5,-112,o229.5,-110,u227.5,-110,u229.5,-112,u229.5,-110,u229,-110,u230,-110,u229.5,-109,u229.5,-110
Fri Oct 28 2022,Charlotte Hornets,93,Orlando Magic,113,o226.5,-110,o221,-110,o220.5,-110,o221,-110,o220.5,-110,o220.5,-109,o221,-110,u226.5,-110,u221,-110,u220.5,-110,u221,-110,u220.5,-110,u220.5,-112,u221,-110
Fri Oct 28 2022,Cleveland Cavaliers,132,Boston Celtics,123,o219,-112,o218.5,-110,o218.5,-110,o218,-110,o218.5,-110,o218.5,-113,o218.5,-110,u219,-108,u218.5,-110,u218.5,-110,u218,-110,u218.5,-110,u218.5,-108,u218.5,-110
Fri Oct 28 2022,Philadelphia 76ers,112,Toronto Raptors,90,o213,-110,o214,-110,o214.5,-110,o214.5,-110,o214,-110,o213,-113,o214,-110,u213,-110,u214,-110,u214.5,-110,u214.5,-110,u214,-110,u213,-108,u214,-110
Fri Oct 28 2022,Indiana Pacers,127,Washington Wizards,117,o230,-110,o229,-108,o228.5,-110,o228.5,-110,o228.5,-105,o229,-113,o229,-108,u230,-110,u229,-112,u228.5,-110,u228.5,-110,u228.5,-115,u229,-108,u229,-112
Fri Oct 28 2022,New York Knicks,108,Milwaukee Bucks,119,o223.5,-110,o223.5,-110,o223.5,-110,o223.5,-110,o223.5,-110,o224,-109,o223.5,-110,u223.5,-110,u223.5,-110,u223.5,-110,u223.5,-110,u223.5,-110,u224,-112,u223.5,-110
Fri Oct 28 2022,Los Angeles Lakers,102,Minnesota Timberwolves,111,o227,-110,o231.5,-110,o231.5,-110,o232,-110,o233,-110,o231.5,-113,o231.5,-110,u227,-110,u231.5,-110,u231.5,-110,u232,-110,u233,-110,u231.5,-108,u231.5,-110
Fri Oct 28 2022,Chicago Bulls,124,San Antonio Spurs,129,o229.5,-108,o230.5,-110,o230.5,-110,o230,-110,o230.5,-110,o230,-112,o230.5,-110,u229.5,-112,u230.5,-110,u230.5,-110,u230,-110,u230.5,-110,u230,-109,u230.5,-110
Fri Oct 28 2022,Utah Jazz,101,Denver Nuggets,117,o230,-110,o231.5,-110,o231.5,-110,o232,-110,o232,-110,o231.5,-108,o231.5,-110,u230,-110,u231.5,-110,u231.5,-110,u232,-110,u232,-110,u231.5,-113,u231.5,-110
Fri Oct 28 2022,New Orleans Pelicans,111,Phoenix Suns,124,o225,-110,o225.5,-110,o225.5,-110,o225.5,-110,o225.5,-110,o225.5,-109,o225.5,-110,u225,-110,u225.5,-110,u225.5,-110,u225.5,-110,u225.5,-110,u225.5,-112,u225.5,-110
Fri Oct 28 2022,Houston Rockets,111,Portland Trail Blazers,125,o227.5,-110,o222.5,-110,o222.5,-115,o222.5,-110,o222.5,-110,o223.5,-109,o222.5,-110,u227.5,-110,u222.5,-110,u222.5,-105,u222.5,-110,u222.5,-110,u223.5,-112,u222.5,-110
Sat Oct 29 2022,Miami Heat,113,Sacramento Kings,119,N/A,o227,-110,o227.5,-110,o228,-110,o228,-105,o228,-108,o227,-110,N/A,u227,-110,u227.5,-110,u228,-110,u228,-115,u228,-113,u227,-110,,
Sat Oct 29 2022,Golden State Warriors,113,Charlotte Hornets,120,N/A,o233.5,-110,o233.5,-110,o234,-110,o233.5,-110,o233.5,-109,o233.5,-110,N/A,u233.5,-110,u233.5,-110,u234,-110,u233.5,-110,u233.5,-112,u233.5,-110,,
Sat Oct 29 2022,Indiana Pacers,125,Brooklyn Nets,116,N/A,o239.5,-110,o239.5,-110,o239.5,-110,o240,-110,o239.5,-108,o239.5,-110,N/A,u239.5,-110,u239.5,-110,u239.5,-110,u240,-110,u239.5,-113,u239.5,-110,,
Sat Oct 29 2022,Philadelphia 76ers,114,Chicago Bulls,109,N/A,o221.5,-110,o221.5,-110,o221.5,-110,o221.5,-110,o222,-108,o221.5,-110,N/A,u221.5,-110,u221.5,-110,u221.5,-110,u221.5,-110,u222,-113,u221.5,-110,,
Sat Oct 29 2022,Atlanta Hawks,115,Milwaukee Bucks,123,N/A,o228.5,-110,o228.5,-110,o228.5,-110,o228.5,-110,o228.5,-109,o228.5,-110,N/A,u228.5,-110,u228.5,-110,u228.5,-110,u228.5,-110,u228.5,-112,u228.5,-110,,
Sat Oct 29 2022,Oklahoma City Thunder,117,Dallas Mavericks,111,N/A,o219.5,-110,o218.5,-110,o218.5,-110,o218.5,-110,o219,-108,o219.5,-110,N/A,u219.5,-110,u218.5,-110,u218.5,-110,u218.5,-110,u219,-113,u219.5,-110,,
Sat Oct 29 2022,Memphis Grizzlies,123,Utah Jazz,124,N/A,o225.5,-110,o225.5,-110,o225.5,-110,o224.5,-115,o226,-109,o225.5,-110,N/A,u225.5,-110,u225.5,-110,u225.5,-110,u224.5,-105,u226,-112,u225.5,-110,,
Sun Oct 30 2022,New Orleans Pelicans,112,Los Angeles Clippers,91,o224.5,-110,o225.5,-112,o226.5,-110,o226,-110,o226,-110,o226,-113,o225.5,-112,u224.5,-110,u225.5,-108,u226.5,-110,u226,-110,u226,-110,u226,-108,u225.5,-108
Sun Oct 30 2022,Washington Wizards,94,Boston Celtics,112,o223.5,-110,o222,-110,o221.5,-110,o221.5,-110,o222,-110,o221.5,-110,o222,-110,u223.5,-110,u222,-110,u221.5,-110,u221.5,-110,u222,-110,u221.5,-110,u222,-110
Sun Oct 30 2022,New York Knicks,108,Cleveland Cavaliers,121,o222.5,-108,o220,-110,o220.5,-110,o220,-110,o220,-110,o220.5,-109,o220,-110,u222.5,-112,u220,-110,u220.5,-110,u220,-110,u220,-110,u220.5,-112,u220,-110
Sun Oct 30 2022,Golden State Warriors,114,Detroit Pistons,128,o230.5,-110,o231,-110,o231.5,-110,o231.5,-110,o231.5,-110,o231.5,-113,o231,-110,u230.5,-110,u231,-110,u231.5,-110,u231.5,-110,u231.5,-110,u231.5,-108,u231,-110
Sun Oct 30 2022,Minnesota Timberwolves,98,San Antonio Spurs,107,o235.5,-110,o237,-110,o237.5,-110,o237.5,-110,o237.5,-110,o238,-109,o237,-110,u235.5,-110,u237,-110,u237.5,-110,u237.5,-110,u237.5,-110,u238,-112,u237,-110
Sun Oct 30 2022,Orlando Magic,105,Dallas Mavericks,114,o216.5,-110,o211.5,-110,o211.5,-110,o211.5,-110,o211.5,-110,o211.5,-110,o211.5,-110,u216.5,-110,u211.5,-110,u211.5,-110,u211.5,-110,u211.5,-110,u211.5,-110,u211.5,-110
Sun Oct 30 2022,Houston Rockets,109,Phoenix Suns,124,o228.5,-110,o227.5,-110,o227.5,-110,o228,-110,o227.5,-115,o228,-109,o227.5,-110,u228.5,-110,u227.5,-110,u227.5,-110,u228,-110,u227.5,-105,u228,-112,u227.5,-110
Sun Oct 30 2022,Denver Nuggets,110,Los Angeles Lakers,121,o220.5,-110,o228.5,-110,o228.5,-110,o228.5,-110,o228.5,-115,o229,-109,o228.5,-110,u220.5,-110,u228.5,-110,u228.5,-110,u228.5,-110,u228.5,-105,u229,-112,u228.5,-110
Mon Oct 31 2022,Sacramento Kings,115,Charlotte Hornets,108,o232.5,-110,o231.5,-110,o231.5,-110,o231.5,-110,o231.5,-110,o231.5,-110,o231.5,-110,u232.5,-110,u231.5,-110,u231.5,-110,u231.5,-110,u231.5,-110,u231.5,-110,u231.5,-110
Mon Oct 31 2022,Philadelphia 76ers,118,Washington Wizards,111,o219.5,-110,o216.5,-110,o216.5,-110,o215.5,-110,o216,-110,o216.5,-112,o216.5,-110,u219.5,-110,u216.5,-110,u216.5,-110,u215.5,-110,u216,-110,u216.5,-109,u216.5,-110
Mon Oct 31 2022,Indiana Pacers,109,Brooklyn Nets,116,o237.5,-110,o236,-110,o236.5,-110,o236.5,-110,o236.5,-110,o236,-112,o236,-110,u237.5,-110,u236,-110,u236.5,-110,u236.5,-110,u236.5,-110,u236,-109,u236,-110
Mon Oct 31 2022,Atlanta Hawks,109,Toronto Raptors,139,o222.5,-110,o222.5,-110,o222.5,-110,o222.5,-110,o222.5,-115,o222.5,-109,o222.5,-110,u222.5,-110,u222.5,-110,u222.5,-110,u222.5,-110,u222.5,-105,u222.5,-112,u222.5,-110
Mon Oct 31 2022,Detroit Pistons,108,Milwaukee Bucks,110,o229.5,-110,o225,-110,o224.5,-110,o225,-110,o224.5,-110,o224.5,-113,o225,-110,u229.5,-110,u225,-110,u224.5,-110,u225,-110,u224.5,-110,u224.5,-108,u225,-110
