date,away_team,away_pt,home_team,home_pt,home_spread,home_total,home_ml,away_spread,away_total,away_ml
Mon Jan 29 2024,Phoenix Suns,118,Miami Heat,105,-2.5 (-106),o230.5 (-108),-136,+2.5 (-114),u230.5 (-112),+116
Mon Jan 29 2024,Los Angeles Lakers,119,Houston Rockets,135,+1 (-110),o235 (-110),-102,-1 (-110),u235 (-110),-116
Mon Jan 29 2024,Sacramento Kings,103,Memphis Grizzlies,94,+11 (-108),o223.5 (-108),+440,-11 (-112),u223.5 (-112),-590
Mon Jan 29 2024,Minnesota Timberwolves,107,Oklahoma City Thunder,101,-2.5 (-112),o225.5 (-110),-148,+2.5 (-108),u225.5 (-110),+126
Mon Jan 29 2024,Washington Wizards,118,San Antonio Spurs,113,-3.5 (-110),o242 (-108),-158,+3.5 (-110),u242 (-112),+134
Mon Jan 29 2024,Orlando Magic,129,Dallas Mavericks,131,-3.5 (-112),o227.5 (-108),-172,+3.5 (-108),u227.5 (-112),+144
Mon Jan 29 2024,Milwaukee Bucks,107,Denver Nuggets,113,-4 (-110),o238 (-110),-172,+4 (-110),u238 (-110),+144
Mon Jan 29 2024,Philadelphia 76ers,104,Portland Trail Blazers,130,+5.5 (-112),o221 (-108),+176,-5.5 (-108),u221 (-112),-210
Tue Jan 30 2024,Los Angeles Lakers,122,Atlanta Hawks,138,-5.5 (-110),o248.5 (-110),-225,+5.5 (-110),u248.5 (-110),+188
Tue Jan 30 2024,Indiana Pacers,124,Boston Celtics,129,-8.5 (-108),o249 (-108),-330,+8.5 (-112),u249 (-112),+265
Tue Jan 30 2024,Utah Jazz,103,New York Knicks,118,-3 (-108),o230 (-110),-146,+3 (-112),u230 (-110),+124
Tue Jan 30 2024,Toronto Raptors,118,Chicago Bulls,107,-7 (-106),o226 (-112),-290,+7 (-114),u226 (-108),+235
Tue Jan 30 2024,Philadelphia 76ers,107,Golden State Warriors,119,-2.5 (-110),o233.5 (-110),-138,+2.5 (-110),u233.5 (-110),+118
Wed Jan 31 2024,Chicago Bulls,117,Charlotte Hornets,110,+6 (-110),o214 (-110),+184,-6 (-110),u214 (-110),-220
Wed Jan 31 2024,Detroit Pistons,121,Cleveland Cavaliers,128,-13.5 (-112),o231 (-110),-950,+13.5 (-108),u231 (-110),+640
Wed Jan 31 2024,Los Angeles Clippers,125,Washington Wizards,109,+10.5 (-110),o235.5 (-110),+410,-10.5 (-110),u235.5 (-110),-550
Wed Jan 31 2024,Sacramento Kings,106,Miami Heat,115,-2.5 (-110),o229 (-110),-138,+2.5 (-110),u229 (-110),+118
Wed Jan 31 2024,New Orleans Pelicans,110,Houston Rockets,99,-1 (-108),o230.5 (-110),-110,+1 (-112),u230.5 (-110),-106
Wed Jan 31 2024,Dallas Mavericks,87,Minnesota Timberwolves,121,-13 (-112),o221.5 (-110),-900,+13 (-108),u221.5 (-110),+610
Wed Jan 31 2024,Denver Nuggets,100,Oklahoma City Thunder,105,-6 (-110),o223 (-108),-220,+6 (-110),u223 (-112),+184
Wed Jan 31 2024,Orlando Magic,108,San Antonio Spurs,98,+6.5 (-110),o226 (-110),+205,-6.5 (-110),u226 (-110),-250
Wed Jan 31 2024,Phoenix Suns,136,Brooklyn Nets,120,+3.5 (-106),o234 (-110),+144,-3.5 (-114),u234 (-110),-172
Wed Jan 31 2024,Milwaukee Bucks,116,Portland Trail Blazers,119,+10.5 (-110),o238 (-108),+385,-10.5 (-110),u238 (-112),-500
Thu Feb 1 2024,Los Angeles Lakers,114,Boston Celtics,105,-15.5 (-108),o237.5 (-110),-1500,+15.5 (-112),u237.5 (-110),+870
Thu Feb 1 2024,Indiana Pacers,105,New York Knicks,109,-2 (-108),o235 (-110),-126,+2 (-112),u235 (-110),+108
Thu Feb 1 2024,Cleveland Cavaliers,108,Memphis Grizzlies,101,+8.5 (-108),o215 (-110),+290,-8.5 (-112),u215 (-110),-360
Thu Feb 1 2024,Philadelphia 76ers,127,Utah Jazz,124,-5 (-110),o243 (-110),-196,+5 (-110),u243 (-110),+164
