date,away_team,away_pt,home_team,home_pt,home_spread,home_total,home_ml,away_spread,away_total,away_ml
Fri Dec 9 2022,Atlanta Hawks,116,Brooklyn Nets,120,-7.5 (-110),o232.5 (-110),-310,+7.5 (-110),u232.5 (-110),+250
Fri Dec 9 2022,Sacramento Kings,106,Cleveland Cavaliers,95,-3.5 (-112),o216 (-110),-168,+3.5 (-108),u216 (-110),+142
Fri Dec 9 2022,Los Angeles Lakers,122,Philadelphia 76ers,133,-5 (-110),o228 (-110),-196,+5 (-110),u228 (-110),+164
Fri Dec 9 2022,Detroit Pistons,103,Memphis Grizzlies,114,-10.5 (-110),o227.5 (-110),-590,+10.5 (-110),u227.5 (-110),+430
Fri Dec 9 2022,Phoenix Suns,117,New Orleans Pelicans,128,+1 (-110),o229.5 (-110),-102,-1 (-110),u229.5 (-110),-116
Fri Dec 9 2022,Minnesota Timberwolves,118,Utah Jazz,108,+0.5 (-108),o234.5 (-110),-106,-0.5 (-112),u234.5 (-110),-110
Fri Dec 9 2022,Milwaukee Bucks,106,Dallas Mavericks,105,+1 (-112),o223.5 (-110),-104,-1 (-108),u223.5 (-110),-112
Sat Dec 10 2022,San Antonio Spurs,115,Miami Heat,111,-12 (-110),o223 (-110),-670,+12 (-110),u223 (-110),+530
Sat Dec 10 2022,Brooklyn Nets,136,Indiana Pacers,133,-8.5 (-112),o226 (-110),-360,+8.5 (-108),u226 (-110),+290
Sat Dec 10 2022,Los Angeles Clippers,114,Washington Wizards,107,+5 (-110),o218.5 (-110),+168,-5 (-110),u218.5 (-110),-200
Sat Dec 10 2022,Oklahoma City Thunder,102,Cleveland Cavaliers,110,-4.5 (-112),o217.5 (-110),-198,+4.5 (-108),u217.5 (-110),+166
Sat Dec 10 2022,Dallas Mavericks,115,Chicago Bulls,144,-5 (-112),o220 (-110),-188,+5 (-108),u220 (-110),+158
Sat Dec 10 2022,Boston Celtics,107,Golden State Warriors,123,+2.5 (-108),o237.5 (-110),+116,-2.5 (-112),u237.5 (-110),-136
Sat Dec 10 2022,Utah Jazz,110,Denver Nuggets,115,-11.5 (-110),o228.5 (-110),-590,+11.5 (-110),u228.5 (-110),+440
Sat Dec 10 2022,Minnesota Timberwolves,118,Portland Trail Blazers,124,-5.5 (-108),o230 (-110),-205,+5.5 (-112),u230 (-110),+172
Sun Dec 11 2022,Phoenix Suns,124,New Orleans Pelicans,129,-4 (-108),o226.5 (-110),-166,+4 (-112),u226.5 (-110),+140
Sun Dec 11 2022,Los Angeles Lakers,124,Detroit Pistons,117,+5.5 (-112),o233 (-110),+176,-5.5 (-108),u233 (-110),-210
Sun Dec 11 2022,Sacramento Kings,99,New York Knicks,112,-2.5 (-110),o226 (-110),-136,+2.5 (-110),u226 (-110),+116
Sun Dec 11 2022,Toronto Raptors,99,Orlando Magic,111,+7 (-110),o223 (-112),+215,-7 (-110),u223 (-108),-260
Sun Dec 11 2022,Charlotte Hornets,113,Philadelphia 76ers,131,-10.5 (-110),o220 (-110),-510,+10.5 (-110),u220 (-110),+390
Sun Dec 11 2022,Chicago Bulls,122,Atlanta Hawks,123,-3.5 (-110),o235 (-110),-162,+3.5 (-110),u235 (-110),+136
Sun Dec 11 2022,Milwaukee Bucks,92,Houston Rockets,97,+10 (-110),o227 (-110),+360,-10 (-110),u227 (-110),-460
Mon Dec 12 2022,Miami Heat,87,Indiana Pacers,82,+3.5 (-110),o229 (-110),+138,-3.5 (-110),u229 (-110),-164
Mon Dec 12 2022,Brooklyn Nets,112,Washington Wizards,100,+5.5 (-112),o227.5 (-110),+176,-5.5 (-108),u227.5 (-110),-210
Mon Dec 12 2022,Atlanta Hawks,103,Memphis Grizzlies,128,-9.5 (-110),o220.5 (-110),-400,+9.5 (-110),u220.5 (-110),+315
Mon Dec 12 2022,Oklahoma City Thunder,114,Dallas Mavericks,121,-8.5 (-112),o227.5 (-110),-390,+8.5 (-108),u227.5 (-110),+310
Mon Dec 12 2022,Cleveland Cavaliers,111,San Antonio Spurs,112,+9.5 (-110),o221 (-110),+320,-9.5 (-110),u221 (-110),-405
Mon Dec 12 2022,Minnesota Timberwolves,112,Portland Trail Blazers,133,-4 (-110),o229.5 (-110),-176,+4 (-110),u229.5 (-110),+148
Mon Dec 12 2022,Boston Celtics,93,Los Angeles Clippers,113,+4 (-110),o226 (-110),+152,-4 (-110),u226 (-110),-180
Tue Dec 13 2022,Sacramento Kings,103,Philadelphia 76ers,123,-4.5 (-110),o229.5 (-112),-176,+4.5 (-110),u229.5 (-108),+148
Tue Dec 13 2022,Golden State Warriors,111,Milwaukee Bucks,128,-3 (-108),o232.5 (-108),-138,+3 (-112),u232.5 (-112),+118
Tue Dec 13 2022,Phoenix Suns,97,Houston Rockets,111,+7 (-108),o224.5 (-110),+220,-7 (-112),u224.5 (-110),-270
Tue Dec 13 2022,New Orleans Pelicans,100,Utah Jazz,121,+2 (-114),o232.5 (-110),+108,-2 (-106),u232.5 (-110),-126
Tue Dec 13 2022,Boston Celtics,122,Los Angeles Lakers,118,+4 (-108),o237 (-110),+150,-4 (-112),u237 (-110),-178
Wed Dec 14 2022,Detroit Pistons,141,Charlotte Hornets,134,-4.5 (-110),o230 (-110),-184,+4.5 (-110),u230 (-110),+154
Wed Dec 14 2022,Golden State Warriors,119,Indiana Pacers,125,+1.5 (-108),o239.5 (-110),+104,-1.5 (-112),u239.5 (-110),-122
Wed Dec 14 2022,Atlanta Hawks,124,Orlando Magic,135,+3 (-110),o226 (-112),+122,-3 (-110),u226 (-108),-144
Wed Dec 14 2022,New York Knicks,128,Chicago Bulls,120,-3.5 (-110),o226.5 (-110),-158,+3.5 (-110),u226.5 (-110),+134
Wed Dec 14 2022,Sacramento Kings,124,Toronto Raptors,123,-5 (-106),o232 (-110),-186,+5 (-114),u232 (-110),+156
Wed Dec 14 2022,Miami Heat,110,Oklahoma City Thunder,108,+3 (-114),o222.5 (-110),+122,-3 (-106),u222.5 (-110),-144
Wed Dec 14 2022,Portland Trail Blazers,128,San Antonio Spurs,112,+7.5 (-110),o231 (-110),+225,-7.5 (-110),u231 (-110),-275
Wed Dec 14 2022,Cleveland Cavaliers,105,Dallas Mavericks,90,-2.5 (-112),o217 (-110),-138,+2.5 (-108),u217 (-110),+118
Wed Dec 14 2022,Washington Wizards,128,Denver Nuggets,141,-11.5 (-110),o224.5 (-110),-590,+11.5 (-110),u224.5 (-110),+440
Wed Dec 14 2022,Minnesota Timberwolves,88,Los Angeles Clippers,99,-7.5 (-112),o221.5 (-110),-320,+7.5 (-108),u221.5 (-110),+260
Thu Dec 15 2022,Miami Heat,111,Houston Rockets,108,+2.5 (-108),o217.5 (-108),+124,-2.5 (-112),u217.5 (-112),-146
Thu Dec 15 2022,Milwaukee Bucks,101,Memphis Grizzlies,142,-3 (-114),o226.5 (-110),-152,+3 (-106),u226.5 (-110),+128
Thu Dec 15 2022,New Orleans Pelicans,129,Utah Jazz,132,+1 (-110),o232 (-110),-104,-1 (-110),u232 (-110),-112
Thu Dec 15 2022,Phoenix Suns,111,Los Angeles Clippers,95,+6.5 (-110),o217.5 (-110),+205,-6.5 (-110),u217.5 (-110),-250
Fri Dec 16 2022,Atlanta Hawks,125,Charlotte Hornets,106,-2.5 (-112),o240.5 (-110),-142,+2.5 (-108),u240.5 (-112),+120
Fri Dec 16 2022,Sacramento Kings,122,Detroit Pistons,113,+6.5 (-110),o238 (-110),+205,-6.5 (-110),u238 (-110),-250
Fri Dec 16 2022,Orlando Magic,117,Boston Celtics,109,-13 (-112),o225 (-110),-950,+13 (-108),u225 (-110),+640
Fri Dec 16 2022,Indiana Pacers,112,Cleveland Cavaliers,118,-8 (-110),o222.5 (-112),-335,+8 (-110),u222.5 (-108),+270
Fri Dec 16 2022,Golden State Warriors,106,Philadelphia 76ers,118,-9 (-110),o221 (-110),-400,+9 (-110),u221 (-110),+315
Fri Dec 16 2022,Brooklyn Nets,119,Toronto Raptors,116,+1 (-108),o223.5 (-110),even,-1 (-112),u223.5 (-110),-120
Fri Dec 16 2022,New York Knicks,114,Chicago Bulls,91,-3 (-112),o225.5 (-110),-152,+3 (-108),u225.5 (-110),+128
Fri Dec 16 2022,Minnesota Timberwolves,112,Oklahoma City Thunder,110,-4.5 (-112),o234.5 (-110),-198,+4.5 (-108),u234.5 (-110),+166
Fri Dec 16 2022,Portland Trail Blazers,110,Dallas Mavericks,130,-4 (-108),o226 (-108),-180,+4 (-112),u226 (-112),+152
Fri Dec 16 2022,Denver Nuggets,108,Los Angeles Lakers,126,+2 (-108),o237 (-110),+108,-2 (-112),u237 (-110),-126
Sat Dec 17 2022,Washington Wizards,93,Los Angeles Clippers,102,-5 (-110),o219.5 (-110),-194,+5 (-110),u219.5 (-110),+162
Sat Dec 17 2022,Miami Heat,111,San Antonio Spurs,101,+8 (-110),o223 (-110),+260,-8 (-110),u223 (-110),-320
Sat Dec 17 2022,Dallas Mavericks,99,Cleveland Cavaliers,100,-9 (-106),o212 (-112),-375,+9 (-114),u212 (-108),+300
Sat Dec 17 2022,Portland Trail Blazers,107,Houston Rockets,95,+3 (-106),o228 (-110),+134,-3 (-114),u228 (-110),-158
Sat Dec 17 2022,Utah Jazz,97,Milwaukee Bucks,123,-2 (-112),o227.5 (-110),-132,+2 (-108),u227.5 (-110),+112
Sat Dec 17 2022,Memphis Grizzlies,109,Oklahoma City Thunder,115,+11 (-106),o230 (-110),+440,-11 (-114),u230 (-110),-590
Sat Dec 17 2022,New Orleans Pelicans,114,Phoenix Suns,118,-3 (-108),o227.5 (-112),-152,+3 (-112),u227.5 (-108),+128
Sun Dec 18 2022,Orlando Magic,95,Boston Celtics,92,-11 (-110),o223 (-110),-550,+11 (-110),u223 (-110),+410
Sun Dec 18 2022,New York Knicks,109,Indiana Pacers,106,+1 (-110),o227.5 (-110),-102,-1 (-110),u227.5 (-110),-116
Sun Dec 18 2022,Brooklyn Nets,124,Detroit Pistons,121,+8.5 (-114),o228.5 (-110),+285,-8.5 (-106),u228.5 (-110),-355
Sun Dec 18 2022,Golden State Warriors,126,Toronto Raptors,110,-6 (-114),o223.5 (-110),-235,+6 (-106),u223.5 (-110),+194
Sun Dec 18 2022,Chicago Bulls,126,Minnesota Timberwolves,150,+2 (-110),o233.5 (-112),+106,-2 (-110),u233.5 (-108),-124
Sun Dec 18 2022,Charlotte Hornets,115,Denver Nuggets,119,-9.5 (-108),o235.5 (-110),-400,+9.5 (-112),u235.5 (-110),+315
Sun Dec 18 2022,Washington Wizards,117,Los Angeles Lakers,119,-3 (-112),o236.5 (-110),-146,+3 (-108),u236.5 (-110),+124
Mon Dec 19 2022,Utah Jazz,99,Cleveland Cavaliers,122,-6.5 (-112),o220 (-110),-260,+6.5 (-108),u220 (-110),+215
Mon Dec 19 2022,Toronto Raptors,101,Philadelphia 76ers,104,-6.5 (-106),o219 (-110),-250,+6.5 (-114),u219 (-110),+205
Mon Dec 19 2022,Orlando Magic,125,Atlanta Hawks,126,-8.5 (-114),o230 (-110),-360,+8.5 (-106),u230 (-110),+290
Mon Dec 19 2022,San Antonio Spurs,124,Houston Rockets,105,-4.5 (-110),o226.5 (-112),-194,+4.5 (-110),u226.5 (-108),+162
Mon Dec 19 2022,Dallas Mavericks,106,Minnesota Timberwolves,116,+6 (-110),o231 (-110),+198,-6 (-110),u231 (-110),-240
Mon Dec 19 2022,Milwaukee Bucks,128,New Orleans Pelicans,119,+0.5 (-110),o227.5 (-110),-108,-0.5 (-110),u227.5 (-110),-108
Mon Dec 19 2022,Portland Trail Blazers,121,Oklahoma City Thunder,123,+4.5 (-110),o232 (-112),+154,-4.5 (-110),u232 (-108),-184
Mon Dec 19 2022,Los Angeles Lakers,104,Phoenix Suns,130,-11.5 (-110),o224.5 (-110),-590,+11.5 (-110),u224.5 (-110),+440
Mon Dec 19 2022,Charlotte Hornets,125,Sacramento Kings,119,-10 (-114),o242 (-110),-460,+10 (-106),u242 (-110),+360
Tue Dec 20 2022,Utah Jazz,126,Detroit Pistons,111,+2.5 (-108),o229 (-110),+120,-2.5 (-112),u229 (-110),-142
Tue Dec 20 2022,Chicago Bulls,113,Miami Heat,103,-1.5 (-110),o221.5 (-110),-120,+1.5 (-110),u221.5 (-110),+102
Tue Dec 20 2022,Golden State Warriors,94,New York Knicks,132,-6 (-110),o220.5 (-110),-240,+6 (-110),u220.5 (-110),+198
Tue Dec 20 2022,Washington Wizards,113,Phoenix Suns,110,-7.5 (-108),o223.5 (-110),-275,+7.5 (-112),u223.5 (-110),+225
Tue Dec 20 2022,Memphis Grizzlies,91,Denver Nuggets,105,+1 (-108),o235 (-110),+102,-1 (-112),u235 (-110),-120
Wed Dec 21 2022,Milwaukee Bucks,106,Cleveland Cavaliers,114,-2.5 (-110),o215.5 (-112),-132,+2.5 (-110),u215.5 (-108),+112
Wed Dec 21 2022,Detroit Pistons,93,Philadelphia 76ers,113,-12 (-108),o222.5 (-110),-700,+12 (-112),u222.5 (-110),+500
Wed Dec 21 2022,Chicago Bulls,110,Atlanta Hawks,108,-5 (-110),o235.5 (-110),-198,+5 (-110),u235.5 (-110),+166
Wed Dec 21 2022,Indiana Pacers,117,Boston Celtics,112,-9.5 (-110),o232 (-110),-460,+9.5 (-110),u232 (-110),+360
Wed Dec 21 2022,Golden State Warriors,113,Brooklyn Nets,143,-10.5 (-110),o223 (-110),-550,+10.5 (-110),u223 (-110),+410
Wed Dec 21 2022,Toronto Raptors,113,New York Knicks,106,-2 (-110),o217.5 (-110),-136,+2 (-110),u217.5 (-110),+116
Wed Dec 21 2022,Orlando Magic,116,Houston Rockets,110,-1 (-110),o223.5 (-110),-116,+1 (-110),u223.5 (-110),-102
Wed Dec 21 2022,Dallas Mavericks,104,Minnesota Timberwolves,99,+2.5 (-110),o227.5 (-110),+114,-2.5 (-110),u227.5 (-110),-134
Wed Dec 21 2022,Portland Trail Blazers,98,Oklahoma City Thunder,101,+4 (-110),o233.5 (-110),+146,-4 (-110),u233.5 (-110),-174
Wed Dec 21 2022,Los Angeles Lakers,120,Sacramento Kings,134,-8 (-114),o240 (-110),-370,+8 (-106),u240 (-110),+295
Wed Dec 21 2022,Charlotte Hornets,105,Los Angeles Clippers,126,-9 (-110),o227.5 (-110),-360,+9 (-110),u227.5 (-110),+290
Thu Dec 22 2022,San Antonio Spurs,117,New Orleans Pelicans,126,-8.5 (-110),o228.5 (-110),-370,+8.5 (-110),u228.5 (-110),+295
Thu Dec 22 2022,Washington Wizards,112,Utah Jazz,120,-7 (-110),o232 (-110),-270,+7 (-110),u232 (-110),+220
Fri Dec 23 2022,San Antonio Spurs,113,Orlando Magic,133,-6 (-110),o228 (-110),-235,+6 (-110),u228 (-110),+194
Fri Dec 23 2022,Los Angeles Clippers,114,Philadelphia 76ers,119,-3.5 (-114),o214 (-110),-168,+3.5 (-106),u214 (-110),+142
Fri Dec 23 2022,Detroit Pistons,105,Atlanta Hawks,130,-9.5 (-108),o233.5 (-110),-430,+9.5 (-112),u233.5 (-110),+340
Fri Dec 23 2022,Minnesota Timberwolves,109,Boston Celtics,121,-9.5 (-110),o228.5 (-110),-430,+9.5 (-110),u228.5 (-110),+340
Fri Dec 23 2022,Milwaukee Bucks,100,Brooklyn Nets,118,-2.5 (-106),o230.5 (-110),-130,+2.5 (-114),u230.5 (-110),+110
Fri Dec 23 2022,Toronto Raptors,118,Cleveland Cavaliers,107,-4.5 (-110),o214.5 (-110),-190,+4.5 (-110),u214.5 (-110),+160
Fri Dec 23 2022,Chicago Bulls,118,New York Knicks,117,-6 (-110),o225.5 (-110),-240,+6 (-110),u225.5 (-110),+194
Fri Dec 23 2022,Dallas Mavericks,112,Houston Rockets,106,+7 (-112),o220 (-110),+210,-7 (-108),u220 (-110),-255
Fri Dec 23 2022,Indiana Pacers,111,Miami Heat,108,-6 (-106),o224.5 (-110),-235,+6 (-114),u224.5 (-110),+194
Fri Dec 23 2022,New Orleans Pelicans,128,Oklahoma City Thunder,125,-2 (-110),o233 (-110),-134,+2 (-110),u233 (-110),+114
Fri Dec 23 2022,Portland Trail Blazers,107,Denver Nuggets,120,-6 (-106),o233 (-110),-230,+6 (-114),u233 (-110),+190
Fri Dec 23 2022,Memphis Grizzlies,125,Phoenix Suns,100,+3 (-112),o226 (-110),+128,-3 (-108),u226 (-110),-152
Fri Dec 23 2022,Washington Wizards,125,Sacramento Kings,111,-7.5 (-110),o239.5 (-108),-320,+7.5 (-110),u239.5 (-112),+260
Fri Dec 23 2022,Charlotte Hornets,134,Los Angeles Lakers,130,-3 (-110),o243 (-110),-148,+3 (-110),u243 (-110),+126
Sun Dec 25 2022,Philadelphia 76ers,119,New York Knicks,112,+2 (-110),o215.5 (-110),+114,-2 (-110),u215.5 (-110),-134
Sun Dec 25 2022,Los Angeles Lakers,115,Dallas Mavericks,124,-7.5 (-110),o231.5 (-112),-300,+7.5 (-110),u231.5 (-108),+245
Sun Dec 25 2022,Milwaukee Bucks,118,Boston Celtics,139,-5.5 (-110),o226.5 (-110),-205,+5.5 (-110),u226.5 (-110),+172
Sun Dec 25 2022,Memphis Grizzlies,109,Golden State Warriors,123,+7 (-110),o233 (-112),+235,-7 (-110),u233 (-108),-290
Sun Dec 25 2022,Phoenix Suns,125,Denver Nuggets,128,-4 (-110),o229.5 (-110),-180,+4 (-110),u229.5 (-110),+152
Mon Dec 26 2022,Brooklyn Nets,125,Cleveland Cavaliers,117,-2 (-112),o220 (-112),-126,+2 (-108),u220 (-108),+108
Mon Dec 26 2022,Los Angeles Clippers,142,Detroit Pistons,131,+6 (-112),o222.5 (-108),+180,-6 (-108),u222.5 (-112),-215
Mon Dec 26 2022,Minnesota Timberwolves,110,Miami Heat,113,-1 (-108),o222 (-110),-112,+1 (-112),u222 (-110),-104
Mon Dec 26 2022,Houston Rockets,133,Chicago Bulls,118,-7 (-108),o231 (-110),-260,+7 (-112),u231 (-110),+215
Mon Dec 26 2022,Indiana Pacers,93,New Orleans Pelicans,113,-1.5 (-112),o234 (-110),-130,+1.5 (-108),u234 (-110),+110
Mon Dec 26 2022,Utah Jazz,122,San Antonio Spurs,126,+4.5 (-108),o235.5 (-110),+158,-4.5 (-112),u235.5 (-110),-188
Mon Dec 26 2022,Charlotte Hornets,113,Portland Trail Blazers,124,-6 (-106),o238.5 (-110),-220,+6 (-114),u238.5 (-110),+184
Tue Dec 27 2022,Los Angeles Lakers,129,Orlando Magic,110,-3 (-110),o236.5 (-110),-144,+3 (-110),u236.5 (-110),+122
Tue Dec 27 2022,Philadelphia 76ers,111,Washington Wizards,116,+5 (-114),o225 (-112),+166,-5 (-106),u225 (-108),-198
Tue Dec 27 2022,Houston Rockets,102,Boston Celtics,126,-15 (-110),o229.5 (-110),-1600,+15 (-110),u229.5 (-110),+900
Tue Dec 27 2022,Atlanta Hawks,114,Indiana Pacers,129,+2 (-110),o238.5 (-108),+110,-2 (-110),u238.5 (-112),-130
Tue Dec 27 2022,Los Angeles Clippers,124,Toronto Raptors,113,-3.5 (-112),o218.5 (-112),-156,+3.5 (-108),u218.5 (-108),+132
Tue Dec 27 2022,Phoenix Suns,125,Memphis Grizzlies,108,-7.5 (-112),o224.5 (-112),-300,+7.5 (-108),u224.5 (-108),+245
Tue Dec 27 2022,San Antonio Spurs,114,Oklahoma City Thunder,130,-6.5 (-112),o236 (-110),-255,+6.5 (-108),u236 (-110),+205
Tue Dec 27 2022,New York Knicks,121,Dallas Mavericks,126,-5.5 (-114),o216 (-110),-225,+5.5 (-106),u216 (-110),+188
Tue Dec 27 2022,Charlotte Hornets,105,Golden State Warriors,110,-5.5 (-110),o240.5 (-110),-215,+5.5 (-110),u240.5 (-110),+180
Tue Dec 27 2022,Denver Nuggets,113,Sacramento Kings,106,+3.5 (-110),o237.5 (-110),+138,-3.5 (-110),u237.5 (-110),-164
Wed Dec 28 2022,Orlando Magic,101,Detroit Pistons,121,+1 (-110),o229 (-110),-110,-1 (-110),u229 (-110),-106
Wed Dec 28 2022,Phoenix Suns,102,Washington Wizards,127,+2.5 (-110),o220.5 (-110),+116,-2.5 (-110),u220.5 (-110),-136
Wed Dec 28 2022,Brooklyn Nets,108,Atlanta Hawks,107,+7.5 (-112),o231.5 (-110),+235,-7.5 (-108),u231.5 (-110),-290
Wed Dec 28 2022,Los Angeles Lakers,98,Miami Heat,112,-9 (-108),o228 (-110),-420,+9 (-112),u228 (-110),+330
Wed Dec 28 2022,Milwaukee Bucks,113,Chicago Bulls,119,+2.5 (-108),o231 (-110),+120,-2.5 (-112),u231 (-110),-142
Wed Dec 28 2022,Minnesota Timberwolves,118,New Orleans Pelicans,119,-6.5 (-108),o233.5 (-110),-250,+6.5 (-112),u233.5 (-110),+205
Wed Dec 28 2022,Utah Jazz,107,Golden State Warriors,112,+4.5 (-110),o232 (-110),+154,-4.5 (-110),u232 (-110),-184
Wed Dec 28 2022,Denver Nuggets,126,Sacramento Kings,127,-3 (-112),o236.5 (-110),-154,+3 (-108),u236.5 (-110),+130
Thu Dec 29 2022,Oklahoma City Thunder,113,Charlotte Hornets,121,-2.5 (-112),o238 (-110),-142,+2.5 (-108),u238 (-110),+120
Thu Dec 29 2022,Cleveland Cavaliers,126,Indiana Pacers,135,+4 (-108),o225.5 (-110),+150,-4 (-112),u225.5 (-110),-178
Thu Dec 29 2022,Los Angeles Clippers,110,Boston Celtics,116,-6.5 (-112),o227.5 (-110),-280,+6.5 (-108),u227.5 (-110),+230
Thu Dec 29 2022,Memphis Grizzlies,119,Toronto Raptors,106,+4 (-106),o230.5 (-108),+152,-4 (-114),u230.5 (-112),-180
Thu Dec 29 2022,New York Knicks,115,San Antonio Spurs,122,+4.5 (-108),o222 (-110),+168,-4.5 (-112),u222 (-110),-200
Thu Dec 29 2022,Houston Rockets,114,Dallas Mavericks,129,-10 (-110),o227 (-110),-460,+10 (-110),u227 (-110),+360
Fri Dec 30 2022,Washington Wizards,119,Orlando Magic,100,+4.5 (-110),o226.5 (-110),+164,-4.5 (-110),u226.5 (-110),-196
Fri Dec 30 2022,Los Angeles Lakers,130,Atlanta Hawks,121,-6 (-110),o243 (-108),-240,+6 (-110),u243 (-112),+198
Fri Dec 30 2022,Phoenix Suns,104,Toronto Raptors,113,-2 (-108),o221.5 (-110),-126,+2 (-112),u221.5 (-110),+108
Fri Dec 30 2022,Detroit Pistons,118,Chicago Bulls,132,-7.5 (-108),o230.5 (-110),-290,+7.5 (-112),u230.5 (-110),+235
Fri Dec 30 2022,Minnesota Timberwolves,114,Milwaukee Bucks,123,-7.5 (-112),o229 (-110),-320,+7.5 (-108),u229 (-110),+260
Fri Dec 30 2022,Philadelphia 76ers,116,New Orleans Pelicans,127,+1 (-108),o229.5 (-112),even,-1 (-112),u229.5 (-108),-118
Fri Dec 30 2022,Miami Heat,119,Denver Nuggets,124,-4 (-110),o224.5 (-110),-176,+4 (-110),u224.5 (-110),+148
Fri Dec 30 2022,Portland Trail Blazers,112,Golden State Warriors,118,-1 (-108),o233 (-110),-112,+1 (-112),u233 (-110),-104
Fri Dec 30 2022,Utah Jazz,125,Sacramento Kings,126,-3.5 (-110),o242 (-110),-164,+3.5 (-110),u242 (-110),+138
Sat Dec 31 2022,Los Angeles Clippers,130,Indiana Pacers,131,+3 (-112),o231.5 (-110),+124,-3 (-108),u231.5 (-110),-146
Sat Dec 31 2022,Cleveland Cavaliers,103,Chicago Bulls,102,+1.5 (-110),o223.5 (-110),+102,-1.5 (-110),u223.5 (-110),-120
Sat Dec 31 2022,Brooklyn Nets,123,Charlotte Hornets,106,+6.5 (-110),o237.5 (-110),+205,-6.5 (-110),u237.5 (-110),-250
Sat Dec 31 2022,New York Knicks,108,Houston Rockets,88,+3.5 (-112),o222 (-110),+134,-3.5 (-108),u222 (-110),-158
Sat Dec 31 2022,Dallas Mavericks,126,San Antonio Spurs,125,+7.5 (-112),o231 (-112),+240,-7.5 (-108),u231 (-108),-295
Sat Dec 31 2022,New Orleans Pelicans,101,Memphis Grizzlies,116,-6.5 (-110),o237 (-110),-245,+6.5 (-110),u237 (-110),+200
Sat Dec 31 2022,Detroit Pistons,116,Minnesota Timberwolves,104,-7 (-110),o233.5 (-108),-295,+7 (-110),u233.5 (-112),+240
Sat Dec 31 2022,Philadelphia 76ers,115,Oklahoma City Thunder,96,+2.5 (-110),o225 (-110),+118,-2.5 (-110),u225 (-110),-138
Sat Dec 31 2022,Miami Heat,126,Utah Jazz,123,-4 (-110),o225 (-110),-178,+4 (-110),u225 (-110),+150
Sun Jan 1 2023,Boston Celtics,111,Denver Nuggets,123,+4 (-112),o234 (-110),+140,-4 (-108),u234 (-110),-166
Sun Jan 1 2023,Sacramento Kings,108,Memphis Grizzlies,118,-4 (-110),o239.5 (-110),-178,+4 (-110),u239.5 (-110),+150
Sun Jan 1 2023,Washington Wizards,118,Milwaukee Bucks,95,-2.5 (-110),o220.5 (-110),-138,+2.5 (-110),u220.5 (-110),+118
Mon Jan 2 2023,Phoenix Suns,83,New York Knicks,102,-2.5 (-114),o219 (-110),-142,+2.5 (-106),u219 (-110),+120
Mon Jan 2 2023,Los Angeles Lakers,121,Charlotte Hornets,115,-2 (-108),o241.5 (-110),-126,+2 (-112),u241.5 (-110),+108
Mon Jan 2 2023,Chicago Bulls,134,Cleveland Cavaliers,145,-4 (-108),o225 (-110),-174,+4 (-114),u225 (-110),+146
Mon Jan 2 2023,Toronto Raptors,114,Indiana Pacers,122,+2 (-112),o233 (-110),+108,-2 (-108),u233 (-110),-126
Mon Jan 2 2023,New Orleans Pelicans,111,Philadelphia 76ers,120,-5 (-112),o229.5 (-112),-220,+5 (-108),u229.5 (-108),+184
Mon Jan 2 2023,San Antonio Spurs,103,Brooklyn Nets,139,-12 (-110),o237.5 (-110),-700,+12 (-110),u237.5 (-110),+500
Mon Jan 2 2023,Dallas Mavericks,111,Houston Rockets,106,+7.5 (-114),o227.5 (-112),+220,-7.5 (-106),u227.5 (-108),-270
Mon Jan 2 2023,Denver Nuggets,111,Minnesota Timberwolves,124,+4.5 (-108),o231 (-110),+160,-4.5 (-112),u231 (-110),-190
Mon Jan 2 2023,Atlanta Hawks,141,Golden State Warriors,143,-1.5 (-110),o235.5 (-110),-120,+1.5 (-110),u235.5 (-110),+102
Mon Jan 2 2023,Detroit Pistons,106,Portland Trail Blazers,135,-9.5 (-110),o231 (-110),-390,+9.5 (-110),u231 (-110),+310
Mon Jan 2 2023,Miami Heat,110,Los Angeles Clippers,100,+0.5 (-110),o218.5 (-108),-108,-0.5 (-110),u218.5 (-112),-108
Tue Jan 3 2023,Washington Wizards,113,Milwaukee Bucks,123,-7.5 (-112),o232.5 (-112),-295,+7.5 (-108),u232.5 (-108),+240
Tue Jan 3 2023,Boston Celtics,117,Oklahoma City Thunder,150,+12 (-110),o228.5 (-112),+460,-12 (-110),u228.5 (-108),-620
Tue Jan 3 2023,Sacramento Kings,117,Utah Jazz,115,-3 (-110),o242.5 (-110),-158,+3 (-110),u242.5 (-110),+134
Wed Jan 4 2023,Memphis Grizzlies,131,Charlotte Hornets,107,+7 (-108),o236.5 (-110),+240,-7 (-112),u236.5 (-110),-295
Wed Jan 4 2023,Phoenix Suns,88,Cleveland Cavaliers,90,-5 (-110),o216.5 (-110),-198,+5 (-110),u216.5 (-110),+166
Wed Jan 4 2023,Oklahoma City Thunder,115,Orlando Magic,126,+1.5 (-112),o230 (-110),even,-1.5 (-108),u230 (-110),-118
Wed Jan 4 2023,Indiana Pacers,126,Philadelphia 76ers,129,-5 (-110),o233.5 (-110),-210,+5 (-110),u233.5 (-110),+176
Wed Jan 4 2023,San Antonio Spurs,114,New York Knicks,117,-10 (-110),o225 (-112),-460,+10 (-110),u225 (-108),+360
