date,away_team,away_pt,home_team,home_pt,away_open_sp,away_open_line,away_b365_sp,away_b365_line,away_fduel_sp,away_fduel_line,away_bmgm_sp,away_bmgm_line,away_czr_sp,away_czr_line,away_dking_sp,away_dking_line,away_rivers_sp,away_rivers_line,away_vinsider_sp,away_vinsider_line,home_open_sp,home_open_line,home_b365_sp,home_b365_line,home_fduel_sp,home_fduel_line,home_bmgm_sp,home_bmgm_line,home_czr_sp,home_czr_line,home_dking_sp,home_dking_line,home_rivers_sp,home_rivers_line,home_vinsider_sp,home_vinsider_line
Thu Feb 1 2024,Indiana Pacers,105,New York Knicks,109,o242,-110,o235,-110,o235,-110,o235.5,-110,o235,-110,o235,-108,o234,-112,o235.5,-110,o235,-110,u242,-110,u235,-110,u235,-110,u235.5,-110,u235,-110,u235,-112,u234,-109
Thu Feb 1 2024,Cleveland Cavaliers,108,Memphis Grizzlies,101,o218.5,-108,o215,-110,o215,-110,o215.5,-105,o214,-115,o215,-112,o215.5,-109,o215.5,-110,o215,-110,u218.5,-112,u215,-110,u215,-110,u215.5,-115,u214,-105,u215,-108,u215.5,-112
Thu Feb 1 2024,Philadelphia 76ers,127,Utah Jazz,124,o234.5,-110,o241.5,-110,o243,-110,o242.5,-110,o242,-115,o241.5,-118,o242,-113,o242.5,-110,o243,-110,u234.5,-110,u241.5,-110,u243,-110,u242.5,-110,u242,-105,u241.5,-102,u242,-108
Fri Feb 2 2024,Los Angeles Clippers,136,Detroit Pistons,125,N/A,o240,-110,o240,-108,o239.5,-110,o238,-110,o239.5,-112,o239,-112,o239.5,-110,o240,-108,N/A,u240,-110,u240,-112,u239.5,-110,u238,-110,u239.5,-108,u239,-109,u239.5,-110
Fri Feb 2 2024,Miami Heat,110,Washington Wizards,102,N/A,o228,-110,o228.5,-110,o228.5,-105,o227.5,-110,o228,-108,o228.5,-113,o228.5,-110,o228.5,-110,N/A,u228,-110,u228.5,-110,u228.5,-115,u227.5,-110,u228,-112,u228.5,-108,u228.5,-110
Fri Feb 2 2024,Phoenix Suns,120,Atlanta Hawks,129,N/A,o251,-110,o249.5,-112,o251.5,-105,o250.5,-110,o251,-112,o249,-108,o250,-110,o249.5,-112,N/A,u251,-110,u249.5,-108,u251.5,-115,u250.5,-110,u251,-108,u249,-113,u250,-110
Fri Feb 2 2024,Sacramento Kings,133,Indiana Pacers,122,N/A,o249,-110,o250.5,-110,o248.5,-110,o250.5,-110,o248,-110,o249.5,-112,o250.5,-110,o250.5,-110,N/A,u249,-110,u250.5,-110,u248.5,-110,u250.5,-110,u248,-110,u249.5,-109,u250.5,-110
Fri Feb 2 2024,Toronto Raptors,106,Houston Rockets,135,N/A,o233,-110,o233.5,-112,o232.5,-115,o234,-105,o233,-105,o234,-108,o232.5,-115,o233.5,-112,N/A,u233,-110,u233.5,-108,u232.5,-105,u234,-115,u233,-115,u234,-113,u232.5,-105
Fri Feb 2 2024,Golden State Warriors,121,Memphis Grizzlies,101,N/A,o225.5,-110,o225,-110,o225.5,-110,o225.5,-110,o225.5,-112,o224.5,-112,o224.5,-110,o225,-110,N/A,u225.5,-110,u225,-110,u225.5,-110,u225.5,-110,u225.5,-108,u224.5,-108,u224.5,-110
Fri Feb 2 2024,Orlando Magic,108,Minnesota Timberwolves,106,N/A,o212.5,-110,o213.5,-112,o212.5,-110,o213.5,-110,o213.5,-102,o213,-112,o214,-110,o213.5,-112,N/A,u212.5,-110,u213.5,-108,u212.5,-110,u213.5,-110,u213.5,-118,u213,-109,u214,-110
Fri Feb 2 2024,Charlotte Hornets,106,Oklahoma City Thunder,126,N/A,o225,-110,o225,-110,o225.5,-105,o224,-105,o225,-110,o225.5,-110,o225,-110,o225,-110,N/A,u225,-110,u225,-110,u225.5,-115,u224,-115,u225,-110,u225.5,-110,u225,-110
Fri Feb 2 2024,New Orleans Pelicans,114,San Antonio Spurs,113,N/A,o234.5,-110,o233.5,-110,o235.5,-105,o233.5,-110,o233.5,-125,o233.5,-112,o232.5,-110,o233.5,-110,N/A,u234.5,-110,u233.5,-110,u235.5,-115,u233.5,-110,u233.5,+105,u233.5,-109,u232.5,-110
Fri Feb 2 2024,Portland Trail Blazers,108,Denver Nuggets,120,N/A,o220,-110,o219,-110,o219.5,-110,o219,-110,o220,-115,o219.5,-108,o219.5,-110,o219,-110,N/A,u220,-110,u219,-110,u219.5,-110,u219,-110,u220,-105,u219.5,-113,u219.5,-110
Sat Feb 3 2024,Brooklyn Nets,136,Philadelphia 76ers,121,N/A,o231.5,-110,o232,-110,o231.5,-110,o232.5,-110,o231,-115,o231.5,-112,o231.5,-110,o232,-110,N/A,u231.5,-110,u232,-110,u231.5,-110,u232.5,-110,u231,-105,u231.5,-109,u231.5,-110
Sat Feb 3 2024,Golden State Warriors,134,Atlanta Hawks,141,N/A,o246,-110,o246,-110,o246.5,-105,o244.5,-110,o246,-112,o246,-110,o245.5,-115,o246,-110,N/A,u246,-110,u246,-110,u246.5,-115,u244.5,-110,u246,-108,u246,-109,u245.5,-105
Sat Feb 3 2024,Sacramento Kings,123,Chicago Bulls,115,N/A,o229.5,-110,o228.5,-110,o229.5,-105,o229.5,-110,o228.5,-112,o230,-110,o228.5,-115,o228.5,-110,N/A,u229.5,-110,u228.5,-110,u229.5,-115,u229.5,-110,u228.5,-108,u230,-110,u228.5,-105
Sat Feb 3 2024,Milwaukee Bucks,129,Dallas Mavericks,117,N/A,o248,-110,o248,-112,o248.5,-110,o246,-110,o246.5,-130,o248,-109,o248.5,-110,o248,-112,N/A,u248,-110,u248,-108,u248.5,-110,u246,-110,u246.5,+110,u248,-112,u248.5,-110
Sat Feb 3 2024,Los Angeles Lakers,113,New York Knicks,105,N/A,o227,-110,o227.5,-110,o227.5,-105,o226,-110,o226,-122,o227.5,-108,o227.5,-110,o227.5,-110,N/A,u227,-110,u227.5,-110,u227.5,-115,u226,-110,u226,+102,u227.5,-113,u227.5,-110
Sat Feb 3 2024,Cleveland Cavaliers,117,San Antonio Spurs,101,N/A,o232,-110,o232,-110,o231.5,-115,o229,-110,o232,-110,o231.5,-110,o231.5,-115,o232,-110,N/A,u232,-110,u232,-110,u231.5,-105,u229,-110,u232,-110,u231.5,-110,u231.5,-105
Sun Feb 4 2024,Orlando Magic,111,Detroit Pistons,99,o227,-110,o231,-110,o230.5,-112,o231.5,-105,o228.5,-110,o230.5,-108,o230,-110,o229.5,-115,o230.5,-112,u227,-110,u231,-110,u230.5,-108,u231.5,-115,u228.5,-110,u230.5,-112,u230,-110
Sun Feb 4 2024,Phoenix Suns,140,Washington Wizards,112,o243,-110,o240,-110,o240,-110,o240.5,-105,o238,-110,o240,-110,o241,-108,o239.5,-110,o240,-110,u243,-110,u240,-110,u240,-110,u240.5,-115,u238,-110,u240,-110,u241,-113
Sun Feb 4 2024,Memphis Grizzlies,91,Boston Celtics,131,o221,-110,o220,-110,o219,-112,o220.5,-105,o219,-110,o219,-115,o218.5,-112,o218.5,-110,o219,-112,u221,-110,u220,-110,u219,-108,u220.5,-115,u219,-110,u219,-105,u218.5,-109
Sun Feb 4 2024,Indiana Pacers,115,Charlotte Hornets,99,o244,-110,o237.5,-110,o237,-110,o237.5,-110,o237,-110,o237,-108,o237.5,-108,o236,-110,o237,-110,u244,-110,u237.5,-110,u237,-110,u237.5,-110,u237,-110,u237,-112,u237.5,-113
Sun Feb 4 2024,Los Angeles Clippers,103,Miami Heat,95,o224,-110,o223.5,-110,o223.5,-112,o223.5,-110,o224.5,-110,o223.5,-105,o223.5,-115,o222.5,-115,o223.5,-112,u224,-110,u223.5,-110,u223.5,-108,u223.5,-110,u224.5,-110,u223.5,-115,u223.5,-115
Sun Feb 4 2024,Houston Rockets,90,Minnesota Timberwolves,111,o219.5,-110,o222,-110,o222,-112,o222.5,-110,o222,-110,o221.5,-115,o221.5,-112,o221,-115,o222,-112,u219.5,-110,u222,-110,u222,-108,u222.5,-110,u222,-110,u221.5,-105,u221.5,-109
Sun Feb 4 2024,Toronto Raptors,127,Oklahoma City Thunder,135,o236.5,-110,o237.5,-110,o237,-110,o237.5,-110,o237,-110,o236.5,-120,o237.5,-109,o237.5,-110,o237,-110,u236.5,-110,u237.5,-110,u237,-110,u237.5,-110,u237,-110,u236.5,even,u237.5,-112
Sun Feb 4 2024,Milwaukee Bucks,108,Utah Jazz,123,o244,-110,o249.5,-110,o249.5,-108,o246.5,-105,o251,-110,o249.5,-108,o248.5,-110,o248.5,-115,o249.5,-108,u244,-110,u249.5,-110,u249.5,-112,u246.5,-115,u251,-110,u249.5,-112,u248.5,-110
Sun Feb 4 2024,Portland Trail Blazers,103,Denver Nuggets,112,o220,-110,o221.5,-110,o220.5,-110,o219.5,-110,o220.5,-110,o220.5,-108,o220,-113,o220.5,-115,o220.5,-110,u220,-110,u221.5,-110,u220.5,-110,u219.5,-110,u220.5,-110,u220.5,-112,u220,-108
Mon Feb 5 2024,Los Angeles Lakers,124,Charlotte Hornets,118,o232,-110,o227.5,-110,o228.5,-108,o228.5,-105,o227.5,-110,o227.5,-115,o227,-112,o227,-110,o228.5,-108,u232,-110,u227.5,-110,u228.5,-112,u228.5,-115,u227.5,-110,u227.5,-105,u227,-109
Mon Feb 5 2024,Sacramento Kings,110,Cleveland Cavaliers,136,o231,-110,o235,-110,o235,-110,o234.5,-115,o235,-110,o235,-108,o235,-108,o235.5,-110,o235,-110,u231,-110,u235,-110,u235,-110,u234.5,-105,u235,-110,u235,-112,u235,-113
Mon Feb 5 2024,Dallas Mavericks,118,Philadelphia 76ers,102,o241.5,-110,o242.5,-110,o241.5,-110,o242.5,-105,o242,-110,o242.5,-105,o242.5,-109,o243,-110,o241.5,-110,u241.5,-110,u242.5,-110,u241.5,-110,u242.5,-115,u242,-110,u242.5,-115,u242.5,-112
Mon Feb 5 2024,Los Angeles Clippers,149,Atlanta Hawks,144,o244.5,-110,o245.5,-110,o245.5,-110,o245.5,-110,o245,-110,o245.5,-112,o245.5,-112,o245.5,-110,o245.5,-110,u244.5,-110,u245.5,-110,u245.5,-110,u245.5,-110,u245,-110,u245.5,-108,u245.5,-109
Mon Feb 5 2024,Golden State Warriors,109,Brooklyn Nets,98,o236.5,-110,o238.5,-110,o238.5,-112,o238.5,-110,o238,-110,o238,-115,o239,-109,o238.5,-115,o238.5,-112,u236.5,-110,u238.5,-110,u238.5,-108,u238.5,-110,u238,-110,u238,-105,u239,-112
Mon Feb 5 2024,Toronto Raptors,100,New Orleans Pelicans,138,o235.5,-110,o231.5,-110,o231.5,-113,o231.5,-110,o232.5,-110,o232.5,-105,o232,-108,o231.5,-115,o231.5,-113,u235.5,-110,u231.5,-110,u231.5,-115,u231.5,-110,u232.5,-110,u232.5,-115,u232,-113
Tue Feb 6 2024,Houston Rockets,129,Indiana Pacers,132,o240.5,-110,o245,-110,o245,-108,o244.5,-110,o244.5,-110,o244.5,-112,o244.5,-112,o244.5,-115,o245,-108,u240.5,-110,u245,-110,u245,-112,u244.5,-110,u244.5,-110,u244.5,-108,u244.5,-109
Tue Feb 6 2024,Dallas Mavericks,119,Brooklyn Nets,107,o235.5,-110,o237,-110,o236,-110,o236.5,-110,o236.5,-110,o236,-108,o236,-114,o235.5,-115,o236,-110,u235.5,-110,u237,-110,u236,-110,u236.5,-110,u236.5,-110,u236,-112,u236,-117
Tue Feb 6 2024,Orlando Magic,95,Miami Heat,121,o213,-110,o213.5,-110,o214,-110,o214.5,-110,o213.5,-110,o213.5,-118,o214,-109,o213.5,-110,o214,-110,u213,-110,u213.5,-110,u214,-110,u214.5,-110,u213.5,-110,u213.5,-102,u214,-112
Tue Feb 6 2024,Memphis Grizzlies,113,New York Knicks,123,o215.5,-110,o213,-110,o212.5,-112,o213.5,-105,o212.5,-110,o213,-110,o213,-110,o212,-115,o212.5,-112,u215.5,-110,u213,-110,u212.5,-108,u213.5,-115,u212.5,-110,u213,-110,u213,-110
Tue Feb 6 2024,Minnesota Timberwolves,123,Chicago Bulls,129,o214.5,-110,o216,-110,o216,-108,o215.5,-115,o216,-110,o216.5,-102,o216,-112,o215.5,-115,o216,-108,u214.5,-110,u216,-110,u216,-112,u215.5,-105,u216,-110,u216.5,-118,u216,-109
Tue Feb 6 2024,Oklahoma City Thunder,117,Utah Jazz,124,o244.5,-108,o237,-110,o237,-112,o237.5,-110,o238,-110,o237,-115,o237.5,-109,o237.5,-110,o237,-112,u244.5,-112,u237,-110,u237,-108,u237.5,-110,u238,-110,u237,-105,u237.5,-112
Tue Feb 6 2024,Milwaukee Bucks,106,Phoenix Suns,114,o246,-110,o242.5,-110,o242.5,-110,o242.5,-110,o242,-110,o242,-115,o242.5,-110,o242.5,-110,o242.5,-110,u246,-110,u242.5,-110,u242.5,-110,u242.5,-110,u242,-110,u242,-105,u242.5,-110
Wed Feb 7 2024,Toronto Raptors,123,Charlotte Hornets,117,o225.5,-110,o227,-110,o227,-110,o227.5,-110,o225.5,-110,o227,-108,o226.5,-112,o226.5,-110,o227,-110,u225.5,-110,u227,-110,u227,-110,u227.5,-110,u225.5,-110,u227,-112,u226.5,-109
Wed Feb 7 2024,Cleveland Cavaliers,114,Washington Wizards,106,o238.5,-110,o234.5,-110,o234.5,-108,o234.5,-110,o234,-110,o234.5,-108,o234.5,-108,o234.5,-110,o234.5,-108,u238.5,-110,u234.5,-110,u234.5,-112,u234.5,-110,u234,-110,u234.5,-112,u234.5,-113
Wed Feb 7 2024,Atlanta Hawks,117,Boston Celtics,125,o243.5,-110,o244,-110,o244,-108,o244.5,-105,o244.5,-110,o244,-112,o245.5,-110,o244.5,-110,o244,-108,u243.5,-110,u244,-110,u244,-112,u244.5,-115,u244.5,-110,u244,-108,u245.5,-110
Wed Feb 7 2024,San Antonio Spurs,104,Miami Heat,116,o224.5,-110,o228,-110,o228,-110,o228.5,-105,o226,-110,o228,-108,o227,-108,o227.5,-110,o228,-110,u224.5,-110,u228,-110,u228,-110,u228.5,-115,u226,-110,u228,-112,u227,-113
Wed Feb 7 2024,Golden State Warriors,127,Philadelphia 76ers,104,o234.5,-110,o236,-110,o235.5,-112,o236.5,-105,o237.5,-110,o236,-105,o236,-108,o236.5,-110,o235.5,-112,u234.5,-110,u236,-110,u235.5,-108,u236.5,-115,u237.5,-110,u236,-115,u236,-113
Wed Feb 7 2024,New Orleans Pelicans,117,Los Angeles Clippers,106,o235.5,-110,o234,-110,o234.5,-114,o234.5,-110,o235.5,-115,o234.5,-120,o234.5,-109,o230.5,-115,o234.5,-114,u235.5,-110,u234,-110,u234.5,-106,u234.5,-110,u235.5,-105,u234.5,even,u234.5,-112
Wed Feb 7 2024,Detroit Pistons,133,Sacramento Kings,120,o244.5,-110,o239,-110,o239,-108,o238.5,-110,o237.5,-110,o238.5,-108,o239,-112,o241.5,-115,o239,-108,u244.5,-110,u239,-110,u239,-112,u238.5,-110,u237.5,-110,u238.5,-112,u239,-109
Thu Feb 8 2024,Golden State Warriors,131,Indiana Pacers,109,o251.5,-110,o248.5,-110,o249,-112,o248.5,-110,o250,-110,o248.5,-112,o248.5,-113,o248.5,-115,o249,-112,u251.5,-110,u248.5,-110,u249,-108,u248.5,-110,u250,-110,u248.5,-108,u248.5,-108
Thu Feb 8 2024,San Antonio Spurs,111,Orlando Magic,127,o225.5,-112,o225,-110,o224.5,-110,o224.5,-110,o225,-110,o224.5,-112,o224.5,-113,o224.5,-110,o224.5,-110,u225.5,-108,u225,-110,u224.5,-110,u224.5,-110,u225,-110,u224.5,-108,u224.5,-108
Thu Feb 8 2024,Cleveland Cavaliers,118,Brooklyn Nets,95,o224,-110,o224,-110,o224,-112,o224.5,-110,o225.5,-110,o224,-108,o223.5,-110,o223.5,-115,o224,-112,u224,-110,u224,-110,u224,-108,u224.5,-110,u225.5,-110,u224,-112,u223.5,-110
Thu Feb 8 2024,Dallas Mavericks,122,New York Knicks,108,o232,-110,o223.5,-110,o224,-108,o223.5,-110,o229,-110,o223,-115,o220.5,-117,o222.5,-115,o224,-108,u232,-110,u223.5,-110,u224,-112,u223.5,-110,u229,-110,u223,-105,u220.5,-115
Thu Feb 8 2024,Chicago Bulls,118,Memphis Grizzlies,110,o211.5,-110,o216.5,-110,o217,-110,o216.5,-110,o216,-110,o216.5,-110,o216.5,-108,o217.5,-110,o217,-110,u211.5,-110,u216.5,-110,u217,-110,u216.5,-110,u216,-110,u216.5,-110,u216.5,-113
Thu Feb 8 2024,Minnesota Timberwolves,129,Milwaukee Bucks,105,o228.5,-110,o222.5,-110,o222.5,-108,o222.5,-110,o228,-110,o222.5,-105,o223.5,-108,o222.5,-110,o222.5,-108,u228.5,-110,u222.5,-110,u222.5,-112,u222.5,-110,u228,-110,u222.5,-115,u223.5,-113
Thu Feb 8 2024,Utah Jazz,115,Phoenix Suns,129,o242.5,-110,o237.5,-110,o238,-112,o238.5,-105,o243.5,-110,o239,-112,o239,-108,o239.5,-115,o238,-112,u242.5,-110,u237.5,-110,u238,-110,u238.5,-115,u243.5,-110,u239,-108,u239,-113
Thu Feb 8 2024,Denver Nuggets,114,Los Angeles Lakers,106,o230.5,-110,o233,-110,o232.5,-110,o233.5,-105,o229.5,-110,o233,-110,o232.5,-109,o232.5,-115,o232.5,-110,u230.5,-110,u233,-110,u232.5,-110,u233.5,-115,u229.5,-110,u233,-110,u232.5,-112
Thu Feb 8 2024,Detroit Pistons,128,Portland Trail Blazers,122,o230,-110,o225.5,-110,o225.5,-110,o225.5,-115,o228.5,-110,o226,-110,o227,-114,o225.5,-110,o225.5,-110,u230,-110,u225.5,-110,u225.5,-110,u225.5,-105,u228.5,-110,u226,-110,u227,-120
Fri Feb 9 2024,Atlanta Hawks,127,Philadelphia 76ers,121,o239.5,-110,o244.5,-110,o244.5,-110,o244.5,-110,o244.5,-110,o243.5,-115,o244.5,-109,o244.5,-110,o244.5,-110,u239.5,-110,u244.5,-110,u244.5,-110,u244.5,-110,u244.5,-110,u243.5,-105,u244.5,-112
Fri Feb 9 2024,Washington Wizards,129,Boston Celtics,133,o239.5,-110,o236.5,-110,o236.5,-110,o237.5,-105,o236,-110,o236.5,-115,o236.5,-112,o236.5,-110,o236.5,-110,u239.5,-110,u236.5,-110,u236.5,-110,u237.5,-115,u236,-110,u236.5,-105,u236.5,-109
Fri Feb 9 2024,Houston Rockets,104,Toronto Raptors,107,o230.5,-110,o235.5,-110,o235,-110,o235.5,-110,o237,-110,o235.5,-110,o235,-110,o234.5,-115,o235,-110,u230.5,-110,u235.5,-110,u235,-110,u235.5,-110,u237,-110,u235.5,-110,u235,-110
Fri Feb 9 2024,Charlotte Hornets,84,Milwaukee Bucks,120,o232,-110,o229,-110,o229.5,-110,o229.5,-110,o228.5,-110,o229,-115,o229,-112,o228.5,-110,o229.5,-110,u232,-110,u229,-110,u229.5,-110,u229.5,-110,u228.5,-110,u229,-105,u229,-108
Fri Feb 9 2024,Denver Nuggets,106,Sacramento Kings,135,o233.5,-110,o230,-110,o231,-110,o229.5,-115,o230.5,-115,o230.5,-108,o230.5,-112,o231.5,-110,o231,-110,u233.5,-110,u230,-110,u231,-110,u229.5,-105,u230.5,-105,u230.5,-112,u230.5,-109
Fri Feb 9 2024,New Orleans Pelicans,122,Los Angeles Lakers,139,o238,-110,o237,-110,o237.5,-108,o237.5,-110,o237,-110,o237.5,-110,o235.5,-112,o237.5,-110,o237.5,-108,u238,-110,u237,-110,u237.5,-112,u237.5,-110,u237,-110,u237.5,-110,u235.5,-109
Sat Feb 10 2024,Oklahoma City Thunder,111,Dallas Mavericks,146,o240,-110,o239,-110,o238.5,-110,o239.5,-105,o239,-110,o239,-110,o238.5,-112,o238.5,-115,o238.5,-110,u240,-110,u239,-110,u238.5,-110,u239.5,-115,u239,-110,u239,-110,u238.5,-109
Sat Feb 10 2024,Detroit Pistons,106,Los Angeles Clippers,112,o237.5,-110,o236,-110,o236,-108,o236.5,-105,o235.5,-110,o236,-108,o236,-108,o235.5,-115,o236,-108,u237.5,-110,u236,-110,u236,-112,u236.5,-115,u235.5,-110,u236,-112,u236,-113
Sat Feb 10 2024,San Antonio Spurs,103,Brooklyn Nets,123,o230,-110,o232,-110,o232,-110,o231.5,-115,o232,-110,o232,-105,o232,-113,o231.5,-115,o232,-110,u230,-110,u232,-110,u232,-110,u231.5,-105,u232,-110,u232,-115,u232,-108
Sat Feb 10 2024,Memphis Grizzlies,106,Charlotte Hornets,115,o222.5,-110,o216,-110,o216,-110,o215.5,-110,o215,-110,o216,-112,o216,-112,o216.5,-110,o216,-110,u222.5,-110,u216,-110,u216,-110,u215.5,-110,u215,-110,u216,-108,u216,-109
Sat Feb 10 2024,Chicago Bulls,108,Orlando Magic,114,o215.5,-110,o218,-110,o218,-112,o217.5,-115,o218,-110,o218,-108,o217.5,-110,o218.5,-110,o218,-112,u215.5,-110,u218,-110,u218,-108,u217.5,-105,u218,-110,u218,-112,u217.5,-110
Sat Feb 10 2024,Philadelphia 76ers,119,Washington Wizards,113,o238.5,-110,o243.5,-110,o243.5,-110,o243.5,-110,o243.5,-110,o243,-112,o243.5,-110,o243.5,-110,o243.5,-110,u238.5,-110,u243.5,-110,u243.5,-110,u243.5,-110,u243.5,-110,u243,-108,u243.5,-110
Sat Feb 10 2024,Houston Rockets,113,Atlanta Hawks,122,o236.5,-110,o241.5,-110,o241,-112,o241.5,-110,o240,-110,o241,-115,o242.5,-109,o241.5,-110,o241,-112,u236.5,-110,u241.5,-110,u241,-108,u241.5,-110,u240,-110,u241,-105,u242.5,-112
Sat Feb 10 2024,Indiana Pacers,125,New York Knicks,111,o231,-110,o237.5,-110,o237.5,-110,o237.5,-110,o238,-110,o237.5,-110,o237.5,-112,o235.5,-110,o237.5,-110,u231,-110,u237.5,-110,u237.5,-110,u237.5,-110,u238,-110,u237.5,-110,u237.5,-109
Sat Feb 10 2024,Cleveland Cavaliers,119,Toronto Raptors,95,o228.5,-110,o230,-110,o230.5,-110,o229.5,-115,o230,-110,o230,-110,o230,-109,o230.5,-110,o230.5,-110,u228.5,-110,u230,-110,u230.5,-110,u229.5,-105,u230,-110,u230,-110,u230,-112
Sat Feb 10 2024,Phoenix Suns,112,Golden State Warriors,113,o240,-110,o242.5,-110,o242.5,-110,o242.5,-110,o243.5,-110,o242,-112,o242.5,-110,o241.5,-115,o242.5,-110,u240,-110,u242.5,-110,u242.5,-110,u242.5,-110,u243.5,-110,u242,-108,u242.5,-110
Sat Feb 10 2024,New Orleans Pelicans,93,Portland Trail Blazers,84,o225.5,-110,o219,-110,o219,-112,o218.5,-115,o219.5,-110,o219,-112,o219.5,-108,o219.5,-115,o219,-112,u225.5,-110,u219,-110,u219,-108,u218.5,-105,u219.5,-110,u219,-108,u219.5,-113
Sun Feb 11 2024,Boston Celtics,110,Miami Heat,106,o224.5,-108,o225,-110,o225,-108,o220.5,-165,o226,-110,o225,-112,o224,-113,o224.5,-115,o225,-108,u224.5,-112,u225,-110,u225,-114,u220.5,+140,u226,-110,u225,-108,u224,-108
Sun Feb 11 2024,Sacramento Kings,113,Oklahoma City Thunder,127,o237.5,-110,o240,-110,o239.5,-112,o239.5,-110,o240,-110,o240,-112,o239.5,-112,o239.5,-110,o239.5,-112,u237.5,-110,u240,-110,u239.5,-108,u239.5,-110,u240,-110,u240,-108,u239.5,-109
Mon Feb 12 2024,Indiana Pacers,102,Charlotte Hornets,111,o239,-110,o238.5,-110,o239,-108,o238.5,-110,o238.5,-110,o238.5,-112,o240,-109,o238.5,-110,o239,-108,u239,-110,u238.5,-110,u239,-112,u238.5,-110,u238.5,-110,u238.5,-108,u240,-112
Mon Feb 12 2024,Philadelphia 76ers,123,Cleveland Cavaliers,121,o227,-108,o231,-110,o231,-110,o231.5,-110,o230,-110,o231,-110,o230.5,-112,o230.5,-115,o231,-110,u227,-112,u231,-110,u231,-110,u231.5,-110,u230,-110,u231,-110,u230.5,-109
Mon Feb 12 2024,Chicago Bulls,136,Atlanta Hawks,126,o237,-110,o240,-110,o240.5,-110,o240.5,-110,o238,-110,o240,-110,o240,-110,o240.5,-110,o240.5,-110,u237,-110,u240,-110,u240.5,-110,u240.5,-110,u238,-110,u240,-110,u240,-110
Mon Feb 12 2024,San Antonio Spurs,122,Toronto Raptors,99,o233.5,-110,o236,-110,o235.5,-112,o236.5,-105,o236.5,-110,o236.5,-110,o236,-117,o236.5,-110,o235.5,-112,u233.5,-110,u236,-110,u235.5,-108,u236.5,-115,u236.5,-110,u236.5,-110,u236,-114
Mon Feb 12 2024,New York Knicks,103,Houston Rockets,105,o221,-110,o224.5,-110,o224.5,-110,o224.5,-110,o221.5,-110,o224,-112,o224.5,-110,o224.5,-110,o224.5,-110,u221,-110,u224.5,-110,u224.5,-110,u224.5,-110,u221.5,-110,u224,-108,u224.5,-110
Mon Feb 12 2024,New Orleans Pelicans,96,Memphis Grizzlies,87,o222,-110,o221,-110,o220.5,-110,o220.5,-115,o222,-110,o221,-110,o221,-108,o221.5,-110,o220.5,-110,u222,-110,u221,-110,u220.5,-110,u220.5,-105,u222,-110,u221,-110,u221,-113
Mon Feb 12 2024,Denver Nuggets,95,Milwaukee Bucks,112,o234,-110,o230,-110,o230,-108,o229.5,-115,o231.5,-110,o230,-108,o230,-109,o229.5,-110,o230,-108,u234,-110,u230,-110,u230,-112,u229.5,-105,u231.5,-110,u230,-112,u230,-112
Mon Feb 12 2024,Washington Wizards,104,Dallas Mavericks,112,o246.5,-110,o247.5,-110,o247.5,-110,o247.5,-110,o247.5,-110,o247.5,-112,o247,-112,o247.5,-110,o247.5,-110,u246.5,-110,u247.5,-110,u247.5,-110,u247.5,-110,u247.5,-110,u247.5,-108,u247,-109
Mon Feb 12 2024,Golden State Warriors,129,Utah Jazz,107,o242.5,-110,o240,-110,o240,-110,o240.5,-110,o241,-110,o240,-112,o240.5,-109,o240.5,-115,o240,-110,u242.5,-110,u240,-110,u240,-110,u240.5,-110,u241,-110,u240,-108,u240.5,-112
Mon Feb 12 2024,Minnesota Timberwolves,121,Los Angeles Clippers,100,o222.5,-112,o224,-110,o224,-110,o224.5,-105,o225,-110,o223.5,-115,o223,-118,o223.5,-115,o224,-110,u222.5,-108,u224,-110,u224,-110,u224.5,-115,u225,-110,u223.5,-105,u223,-113
Tue Feb 13 2024,Boston Celtics,118,Brooklyn Nets,110,o232.5,-108,o227,-110,o227,-112,o227.5,-110,o228,-110,o226.5,-118,o226.5,-113,o226.5,-110,o227,-112,u232.5,-112,u227,-110,u227,-108,u227.5,-110,u228,-110,u226.5,-102,u226.5,-108
Tue Feb 13 2024,Oklahoma City Thunder,127,Orlando Magic,113,o227.5,-110,o222.5,-110,o222.5,-110,o223.5,-105,o223.5,-110,o223,even,o223.5,-109,o223.5,-110,o222.5,-110,u227.5,-110,u222.5,-110,u222.5,-110,u223.5,-115,u223.5,-110,u223,-120,u223.5,-112
Tue Feb 13 2024,Miami Heat,123,Milwaukee Bucks,97,o229,-110,o224,-110,o224,-112,o224.5,-105,o222.5,-110,o223.5,-115,o224,-108,o223.5,-115,o224,-112,u229,-110,u224,-110,u224,-108,u224.5,-115,u222.5,-110,u223.5,-105,u224,-113
Tue Feb 13 2024,Sacramento Kings,125,Phoenix Suns,130,o243.5,-110,o245,-110,o245.5,-110,o244.5,-115,o245.5,-110,o245,-112,o245.5,-112,o245.5,-110,o245.5,-110,u243.5,-110,u245,-110,u245.5,-110,u244.5,-105,u245.5,-110,u245,-108,u245.5,-109
Tue Feb 13 2024,Minnesota Timberwolves,121,Portland Trail Blazers,109,o214.5,-110,o214.5,-110,o213.5,-112,o213.5,-115,o215,-110,o213.5,-112,o213.5,-112,o213.5,-115,o213.5,-112,u214.5,-110,u214.5,-110,u213.5,-108,u213.5,-105,u215,-110,u213.5,-108,u213.5,-109
