date,away_team,away_pt,home_team,home_pt,away_line,home_line
Fri Dec 13 2013,Utah Jazz,103,Denver Nuggets,93,+466,-598
Fri Dec 13 2013,Sacramento Kings,107,Phoenix Suns,116,+219,-258
Fri Dec 13 2013,Houston Rockets,116,Golden State Warriors,112,+138,-158
Sat Dec 14 2013,Los Angeles Lakers,88,Charlotte Bobcats,85,+127,
Sat Dec 14 2013,Los Angeles Clippers,113,Washington Wizards,97,-206,+174
Sat Dec 14 2013,Cleveland Cavaliers,107,Miami Heat,114,+769,-1159
Sat Dec 14 2013,Atlanta Hawks,106,New York Knicks,111,-105,-105
Sat Dec 14 2013,Toronto Raptors,99,Chicago Bulls,77,+144,-165
Sat Dec 14 2013,Portland Trail Blazers,139,Philadelphia 76ers,105,-602,+467
Sat Dec 14 2013,Milwaukee Bucks,93,Dallas Mavericks,106,+522,-689
Sat Dec 14 2013,San Antonio Spurs,100,Utah Jazz,84,-297,+249
Sun Dec 15 2013,Portland Trail Blazers,111,Detroit Pistons,109,-168,+147
Sun Dec 15 2013,Minnesota Timberwolves,101,Memphis Grizzlies,93,-161,+141
Sun Dec 15 2013,Houston Rockets,91,Sacramento Kings,106,-264,+222
Sun Dec 15 2013,Orlando Magic,98,Oklahoma City Thunder,101,+992,-1583
Sun Dec 15 2013,New Orleans Pelicans,93,Denver Nuggets,102,+248,-300
Sun Dec 15 2013,Golden State Warriors,102,Phoenix Suns,106,-115,-104
Mon Dec 16 2013,Detroit Pistons,101,Indiana Pacers,96,+518,-683
Mon Dec 16 2013,Los Angeles Lakers,100,Atlanta Hawks,114,+210,-247
Mon Dec 16 2013,Minnesota Timberwolves,97,Boston Celtics,101,-117,-102
Mon Dec 16 2013,Philadelphia 76ers,94,Brooklyn Nets,130,+328,-407
Mon Dec 16 2013,Utah Jazz,94,Miami Heat,117,+766,-1108
Mon Dec 16 2013,Washington Wizards,102,New York Knicks,101,+109,-120
Mon Dec 16 2013,Orlando Magic,83,Chicago Bulls,82,+250,-298
Mon Dec 16 2013,San Antonio Spurs,92,Los Angeles Clippers,115,-153,+134
Tue Dec 17 2013,Sacramento Kings,87,Charlotte Bobcats,95,-102,
Tue Dec 17 2013,Portland Trail Blazers,119,Cleveland Cavaliers,116,-186,+162
Tue Dec 17 2013,Los Angeles Lakers,96,Memphis Grizzlies,92,+118,-137
Tue Dec 17 2013,Oklahoma City Thunder,105,Denver Nuggets,93,-151,+131
Tue Dec 17 2013,New Orleans Pelicans,93,Golden State Warriors,104,+347,-440
Wed Dec 18 2013,Indiana Pacers,94,Miami Heat,97,+155,-176
Wed Dec 18 2013,Utah Jazz,86,Orlando Magic,82,+130,-149
Wed Dec 18 2013,Charlotte Bobcats,104,Toronto Raptors,102,,-303
Wed Dec 18 2013,Sacramento Kings,107,Atlanta Hawks,124,+218,-256
Wed Dec 18 2013,Detroit Pistons,107,Boston Celtics,106,-106,-111
Wed Dec 18 2013,Washington Wizards,113,Brooklyn Nets,107,+172,-201
Wed Dec 18 2013,New York Knicks,107,Milwaukee Bucks,101,-188,+165
Wed Dec 18 2013,Portland Trail Blazers,109,Minnesota Timberwolves,120,+135,-155
Wed Dec 18 2013,Memphis Grizzlies,91,Dallas Mavericks,105,+408,-523
Wed Dec 18 2013,San Antonio Spurs,108,Phoenix Suns,101,-163,+142
Wed Dec 18 2013,Chicago Bulls,94,Houston Rockets,109,+297,-362
Wed Dec 18 2013,New Orleans Pelicans,95,Los Angeles Clippers,108,+419,-529
Thu Dec 19 2013,Chicago Bulls,95,Oklahoma City Thunder,107,+977,-1479
Thu Dec 19 2013,San Antonio Spurs,104,Golden State Warriors,102,+249,-297
Fri Dec 20 2013,Brooklyn Nets,120,Philadelphia 76ers,121,-235,+199
Fri Dec 20 2013,Utah Jazz,85,Atlanta Hawks,118,+283,-344
Fri Dec 20 2013,Milwaukee Bucks,111,Cleveland Cavaliers,114,+303,-370
Fri Dec 20 2013,Charlotte Bobcats,116,Detroit Pistons,106,,-245
Fri Dec 20 2013,Sacramento Kings,103,Miami Heat,122,+449,-587
Fri Dec 20 2013,Houston Rockets,81,Indiana Pacers,114,+204,-241
Fri Dec 20 2013,Toronto Raptors,109,Dallas Mavericks,108,+228,-268
Fri Dec 20 2013,Phoenix Suns,103,Denver Nuggets,99,+158,-179
Fri Dec 20 2013,Minnesota Timberwolves,91,Los Angeles Lakers,104,-255,+217
Sat Dec 21 2013,Memphis Grizzlies,95,New York Knicks,87,+135,-153
Sat Dec 21 2013,Washington Wizards,106,Boston Celtics,99,+105,-123
Sat Dec 21 2013,Sacramento Kings,105,Orlando Magic,100,+129,-149
Sat Dec 21 2013,Utah Jazz,88,Charlotte Bobcats,85,+162,
Sat Dec 21 2013,Houston Rockets,114,Detroit Pistons,97,-123,-103
Sat Dec 21 2013,Cleveland Cavaliers,84,Chicago Bulls,100,+132,-151
Sat Dec 21 2013,Philadelphia 76ers,106,Milwaukee Bucks,116,+127,-146
Sat Dec 21 2013,Oklahoma City Thunder,113,San Antonio Spurs,100,+129,-148
Sat Dec 21 2013,Dallas Mavericks,108,Phoenix Suns,123,+129,-148
Sat Dec 21 2013,New Orleans Pelicans,107,Portland Trail Blazers,110,+303,-373
Sat Dec 21 2013,Los Angeles Lakers,83,Golden State Warriors,102,+988,-1622
Sat Dec 21 2013,Denver Nuggets,91,Los Angeles Clippers,112,+337,-423
Sun Dec 22 2013,Boston Celtics,79,Indiana Pacers,106,+660,-948
Sun Dec 22 2013,Toronto Raptors,104,Oklahoma City Thunder,98,+451,-576
Sun Dec 22 2013,Minnesota Timberwolves,116,Los Angeles Clippers,120,+170,-201
Mon Dec 23 2013,Milwaukee Bucks,110,Charlotte Bobcats,111,+225,
Mon Dec 23 2013,Detroit Pistons,115,Cleveland Cavaliers,92,+100,-117
Mon Dec 23 2013,New York Knicks,103,Orlando Magic,98,-114,+103
Mon Dec 23 2013,Indiana Pacers,103,Brooklyn Nets,86,-271,+231
Mon Dec 23 2013,Atlanta Hawks,119,Miami Heat,121,+286,-349
Mon Dec 23 2013,Dallas Mavericks,111,Houston Rockets,104,+153,-174
Mon Dec 23 2013,Utah Jazz,94,Memphis Grizzlies,104,+219,-258
Mon Dec 23 2013,Toronto Raptors,99,San Antonio Spurs,112,+590,-790
Mon Dec 23 2013,Golden State Warriors,89,Denver Nuggets,81,-122,+104
Mon Dec 23 2013,Los Angeles Lakers,90,Phoenix Suns,117,+275,-334
Mon Dec 23 2013,New Orleans Pelicans,113,Sacramento Kings,100,-110,-106
Wed Dec 25 2013,Chicago Bulls,95,Brooklyn Nets,78,+152,-172
Wed Dec 25 2013,Oklahoma City Thunder,123,New York Knicks,94,-650,+474
Wed Dec 25 2013,Miami Heat,101,Los Angeles Lakers,95,-514,+399
Wed Dec 25 2013,Houston Rockets,111,San Antonio Spurs,98,+288,-350
Wed Dec 25 2013,Los Angeles Clippers,103,Golden State Warriors,105,+137,-159
Thu Dec 26 2013,Atlanta Hawks,127,Cleveland Cavaliers,125,-154,+134
Thu Dec 26 2013,Memphis Grizzlies,92,Houston Rockets,100,+269,-328
Thu Dec 26 2013,San Antonio Spurs,116,Dallas Mavericks,107,-152,+132
Thu Dec 26 2013,Los Angeles Clippers,112,Portland Trail Blazers,116,+161,-184
Fri Dec 27 2013,Oklahoma City Thunder,89,Charlotte Bobcats,85,-315,
Fri Dec 27 2013,Detroit Pistons,92,Orlando Magic,109,-172,+151
Fri Dec 27 2013,Milwaukee Bucks,93,Brooklyn Nets,104,+163,-187
Fri Dec 27 2013,Toronto Raptors,95,New York Knicks,83,-158,+140
Fri Dec 27 2013,Washington Wizards,98,Minnesota Timberwolves,120,+206,-245
Fri Dec 27 2013,Denver Nuggets,89,New Orleans Pelicans,105,+136,-156
Fri Dec 27 2013,Los Angeles Lakers,103,Utah Jazz,105,+151,-172
Fri Dec 27 2013,Miami Heat,103,Sacramento Kings,108,-265,+225
Fri Dec 27 2013,Phoenix Suns,86,Golden State Warriors,115,+225,-265
Sat Dec 28 2013,Cleveland Cavaliers,100,Boston Celtics,103,+158,-179
Sat Dec 28 2013,Brooklyn Nets,91,Indiana Pacers,105,+897,-1358
Sat Dec 28 2013,New York Knicks,100,Toronto Raptors,115,+226,-261
Sat Dec 28 2013,Detroit Pistons,82,Washington Wizards,106,+143,-163
Sat Dec 28 2013,Charlotte Bobcats,116,Atlanta Hawks,118,,-255
Sat Dec 28 2013,Dallas Mavericks,105,Chicago Bulls,83,-139,+120
Sat Dec 28 2013,New Orleans Pelicans,98,Houston Rockets,107,+362,-458
Sat Dec 28 2013,Denver Nuggets,99,Memphis Grizzlies,120,+132,-152
Sat Dec 28 2013,Minnesota Timberwolves,117,Milwaukee Bucks,95,-329,+271
Sat Dec 28 2013,Philadelphia 76ers,101,Phoenix Suns,115,+478,-620
Sat Dec 28 2013,Miami Heat,108,Portland Trail Blazers,107,+246,-294
Sat Dec 28 2013,Utah Jazz,90,Los Angeles Clippers,98,+1414,-2543
Sun Dec 29 2013,Golden State Warriors,108,Cleveland Cavaliers,104,-298,+248
Sun Dec 29 2013,Atlanta Hawks,102,Orlando Magic,109,+136,-155
Sun Dec 29 2013,Houston Rockets,86,Oklahoma City Thunder,117,+159,-180
Sun Dec 29 2013,Sacramento Kings,104,San Antonio Spurs,112,+707,-994
Sun Dec 29 2013,Philadelphia 76ers,111,Los Angeles Lakers,104,+244,-289
Mon Dec 30 2013,Washington Wizards,106,Detroit Pistons,99,+122,-141
Mon Dec 30 2013,Chicago Bulls,95,Memphis Grizzlies,91,+180,-212
Mon Dec 30 2013,Dallas Mavericks,100,Minnesota Timberwolves,98,+155,-175
Mon Dec 30 2013,Portland Trail Blazers,108,New Orleans Pelicans,110,-121,+103
Mon Dec 30 2013,Miami Heat,97,Denver Nuggets,94,-148,+126
Mon Dec 30 2013,Charlotte Bobcats,80,Utah Jazz,83,,-141
Mon Dec 30 2013,Phoenix Suns,107,Los Angeles Clippers,88,+289,-352
Tue Dec 31 2013,Atlanta Hawks,92,Boston Celtics,91,+135,-152
Tue Dec 31 2013,Cleveland Cavaliers,76,Indiana Pacers,91,+925,-1350
Tue Dec 31 2013,Golden State Warriors,94,Orlando Magic,81,-243,+210
Tue Dec 31 2013,Sacramento Kings,110,Houston Rockets,106,+408,-545
Tue Dec 31 2013,Brooklyn Nets,92,San Antonio Spurs,113,+701,-895
Tue Dec 31 2013,Toronto Raptors,85,Chicago Bulls,79,-106,-113
Tue Dec 31 2013,Portland Trail Blazers,98,Oklahoma City Thunder,94,+211,-246
Tue Dec 31 2013,Milwaukee Bucks,94,Los Angeles Lakers,79,+209,-244
Wed Jan 1 2014,Dallas Mavericks,87,Washington Wizards,78,+115,-135
Wed Jan 1 2014,Indiana Pacers,82,Toronto Raptors,95,-225,+191
Wed Jan 1 2014,New Orleans Pelicans,112,Minnesota Timberwolves,124,+182,-212
Wed Jan 1 2014,Philadelphia 76ers,114,Denver Nuggets,102,+376,-470
Wed Jan 1 2014,Charlotte Bobcats,85,Los Angeles Clippers,112,,-685
Thu Jan 2 2014,Orlando Magic,81,Cleveland Cavaliers,87,+114,-131
Thu Jan 2 2014,Golden State Warriors,123,Miami Heat,114,+186,-223
Thu Jan 2 2014,Boston Celtics,82,Chicago Bulls,94,+176,-206
Thu Jan 2 2014,Brooklyn Nets,95,Oklahoma City Thunder,93,+710,-995
Thu Jan 2 2014,New York Knicks,105,San Antonio Spurs,101,+671,-850
Thu Jan 2 2014,Memphis Grizzlies,99,Phoenix Suns,91,+176,-208
Thu Jan 2 2014,Milwaukee Bucks,87,Utah Jazz,96,+184,-219
Thu Jan 2 2014,Charlotte Bobcats,104,Portland Trail Blazers,134,,-818
Thu Jan 2 2014,Philadelphia 76ers,113,Sacramento Kings,104,+350,-440
Fri Jan 3 2014,Toronto Raptors,101,Washington Wizards,88,+142,-162
Fri Jan 3 2014,Golden State Warriors,101,Atlanta Hawks,100,-156,+135
Fri Jan 3 2014,New Orleans Pelicans,95,Boston Celtics,92,-166,+145
Fri Jan 3 2014,New York Knicks,100,Houston Rockets,102,+600,-744
Fri Jan 3 2014,Los Angeles Clippers,119,Dallas Mavericks,112,-135,+116
Fri Jan 3 2014,Memphis Grizzlies,108,Denver Nuggets,111,+165,-189
Fri Jan 3 2014,Utah Jazz,99,Los Angeles Lakers,110,+137,-156
Sat Jan 4 2014,New Orleans Pelicans,82,Indiana Pacers,99,+647,-891
Sat Jan 4 2014,Miami Heat,110,Orlando Magic,94,-571,+441
Sat Jan 4 2014,Cleveland Cavaliers,82,Brooklyn Nets,89,+228,-268
Sat Jan 4 2014,Atlanta Hawks,84,Chicago Bulls,91,+177,-207
Sat Jan 4 2014,Oklahoma City Thunder,115,Minnesota Timberwolves,111,+109,-128
Sat Jan 4 2014,Los Angeles Clippers,92,San Antonio Spurs,116,+393,-502
Sat Jan 4 2014,Milwaukee Bucks,100,Phoenix Suns,116,+309,-380
Sat Jan 4 2014,Philadelphia 76ers,101,Portland Trail Blazers,99,+743,-1071
Sat Jan 4 2014,Charlotte Bobcats,113,Sacramento Kings,103,,-209
Sun Jan 5 2014,Memphis Grizzlies,112,Detroit Pistons,84,+131,-150
Sun Jan 5 2014,Indiana Pacers,82,Cleveland Cavaliers,78,-560,+435
Sun Jan 5 2014,Toronto Raptors,97,Miami Heat,102,+222,-260
Sun Jan 5 2014,Golden State Warriors,112,Washington Wizards,96,-156,+136
Sun Jan 5 2014,Boston Celtics,96,Oklahoma City Thunder,119,+373,-473
Sun Jan 5 2014,New York Knicks,92,Dallas Mavericks,80,+235,-270
Sun Jan 5 2014,Denver Nuggets,137,Los Angeles Lakers,115,-143,+124
Mon Jan 6 2014,Minnesota Timberwolves,126,Philadelphia 76ers,95,-303,+251
Mon Jan 6 2014,Atlanta Hawks,86,Brooklyn Nets,91,+105,-123
Mon Jan 6 2014,Orlando Magic,81,Los Angeles Clippers,101,+287,-348
Tue Jan 7 2014,Washington Wizards,97,Charlotte Bobcats,83,-121,
Tue Jan 7 2014,Philadelphia 76ers,93,Cleveland Cavaliers,111,+197,-234
Tue Jan 7 2014,Toronto Raptors,79,Indiana Pacers,86,+339,-424
Tue Jan 7 2014,New Orleans Pelicans,88,Miami Heat,107,+322,-405
Tue Jan 7 2014,Detroit Pistons,85,New York Knicks,89,+134,-151
Tue Jan 7 2014,Phoenix Suns,87,Chicago Bulls,92,-129,+111
Tue Jan 7 2014,San Antonio Spurs,110,Memphis Grizzlies,108,-241,+204
Tue Jan 7 2014,Golden State Warriors,101,Milwaukee Bucks,80,-550,+434
Tue Jan 7 2014,Los Angeles Lakers,97,Dallas Mavericks,110,+435,-562
Tue Jan 7 2014,Boston Celtics,98,Denver Nuggets,129,+271,-327
Tue Jan 7 2014,Oklahoma City Thunder,101,Utah Jazz,112,-258,+219
Tue Jan 7 2014,Portland Trail Blazers,119,Sacramento Kings,123,-207,+176
Wed Jan 8 2014,Dallas Mavericks,90,San Antonio Spurs,112,+177,-207
Wed Jan 8 2014,Detroit Pistons,91,Toronto Raptors,112,+215,-254
Wed Jan 8 2014,Indiana Pacers,87,Atlanta Hawks,97,-184,+160
Wed Jan 8 2014,Golden State Warriors,98,Brooklyn Nets,102,-246,+209
Wed Jan 8 2014,Los Angeles Lakers,99,Houston Rockets,113,+1056,-1750
Wed Jan 8 2014,Washington Wizards,102,New Orleans Pelicans,96,+152,-171
Wed Jan 8 2014,Phoenix Suns,104,Minnesota Timberwolves,103,+310,-378
Wed Jan 8 2014,Orlando Magic,94,Portland Trail Blazers,110,+793,-1164
Wed Jan 8 2014,Boston Celtics,105,Los Angeles Clippers,111,+513,-676
Thu Jan 9 2014,Miami Heat,92,New York Knicks,102,-363,+295
Thu Jan 9 2014,Oklahoma City Thunder,88,Denver Nuggets,101,-154,+134
Fri Jan 10 2014,Washington Wizards,66,Indiana Pacers,93,+386,-495
Fri Jan 10 2014,Detroit Pistons,114,Philadelphia 76ers,104,-138,+120
Fri Jan 10 2014,Houston Rockets,80,Atlanta Hawks,83,-140,+122
Fri Jan 10 2014,Miami Heat,95,Brooklyn Nets,104,-230,+195
Fri Jan 10 2014,Phoenix Suns,99,Memphis Grizzlies,104,+132,-152
Fri Jan 10 2014,Charlotte Bobcats,92,Minnesota Timberwolves,119,,-551
Fri Jan 10 2014,Dallas Mavericks,107,New Orleans Pelicans,90,-123,+105
Fri Jan 10 2014,Chicago Bulls,81,Milwaukee Bucks,72,-177,+156
Fri Jan 10 2014,Cleveland Cavaliers,113,Utah Jazz,102,-103,-117
Fri Jan 10 2014,Orlando Magic,83,Sacramento Kings,103,+266,-320
Fri Jan 10 2014,Boston Celtics,97,Golden State Warriors,99,+588,-790
Fri Jan 10 2014,Los Angeles Lakers,87,Los Angeles Clippers,123,+469,-617
Sat Jan 11 2014,Brooklyn Nets,80,Toronto Raptors,96,+360,-450
Sat Jan 11 2014,Houston Rockets,114,Washington Wizards,107,-130,+112
Sat Jan 11 2014,Phoenix Suns,108,Detroit Pistons,110,+105,-124
Sat Jan 11 2014,New York Knicks,102,Philadelphia 76ers,92,-202,+174
Sat Jan 11 2014,Charlotte Bobcats,97,Chicago Bulls,103,,-176
Sat Jan 11 2014,Milwaukee Bucks,85,Oklahoma City Thunder,101,+1464,-2800
Sat Jan 11 2014,New Orleans Pelicans,107,Dallas Mavericks,110,+308,-377
Sat Jan 11 2014,Orlando Magic,94,Denver Nuggets,120,+770,-1119
Sat Jan 11 2014,Boston Celtics,104,Portland Trail Blazers,112,+719,-1030
Sun Jan 12 2014,Atlanta Hawks,101,Memphis Grizzlies,108,+172,-201
Sun Jan 12 2014,Cleveland Cavaliers,80,Sacramento Kings,124,+135,-155
Sun Jan 12 2014,Minnesota Timberwolves,86,San Antonio Spurs,104,+198,-233
Mon Jan 13 2014,Milwaukee Bucks,94,Toronto Raptors,116,+480,-623
Mon Jan 13 2014,Houston Rockets,104,Boston Celtics,92,-249,+212
Mon Jan 13 2014,Phoenix Suns,96,New York Knicks,98,+154,-173
Mon Jan 13 2014,Washington Wizards,102,Chicago Bulls,88,+120,-140
Mon Jan 13 2014,San Antonio Spurs,101,New Orleans Pelicans,95,-307,+256
Mon Jan 13 2014,Orlando Magic,88,Dallas Mavericks,107,+839,-1258
Mon Jan 13 2014,Denver Nuggets,103,Utah Jazz,118,-247,+210
Tue Jan 14 2014,New York Knicks,98,Charlotte Bobcats,108,-104,
Tue Jan 14 2014,Sacramento Kings,92,Indiana Pacers,116,+499,-657
Tue Jan 14 2014,Oklahoma City Thunder,87,Memphis Grizzlies,90,-107,-113
Tue Jan 14 2014,Cleveland Cavaliers,120,Los Angeles Lakers,118,-172,+152
Wed Jan 15 2014,Chicago Bulls,128,Orlando Magic,125,-244,+206
Wed Jan 15 2014,Charlotte Bobcats,92,Philadelphia 76ers,95,,-131
Wed Jan 15 2014,Miami Heat,97,Washington Wizards,114,-251,+214
Wed Jan 15 2014,Toronto Raptors,83,Boston Celtics,88,-174,+154
Wed Jan 15 2014,Memphis Grizzlies,82,Milwaukee Bucks,77,-239,+203
Wed Jan 15 2014,Sacramento Kings,111,Minnesota Timberwolves,108,+412,-527
Wed Jan 15 2014,Houston Rockets,103,New Orleans Pelicans,100,-229,+194
Wed Jan 15 2014,Utah Jazz,105,San Antonio Spurs,109,+1020,-1619
Wed Jan 15 2014,Los Angeles Lakers,114,Phoenix Suns,121,+493,-639
Wed Jan 15 2014,Cleveland Cavaliers,96,Portland Trail Blazers,108,+474,-612
Wed Jan 15 2014,Denver Nuggets,123,Golden State Warriors,116,+307,-374
Wed Jan 15 2014,Dallas Mavericks,127,Los Angeles Clippers,129,+173,-203
Thu Jan 16 2014,Brooklyn Nets,127,Atlanta Hawks,110,+100,-114
Thu Jan 16 2014,New York Knicks,89,Indiana Pacers,117,+380,-500
Thu Jan 16 2014,Oklahoma City Thunder,104,Houston Rockets,92,+122,-141
Fri Jan 17 2014,Los Angeles Clippers,109,New York Knicks,95,-184,+162
Fri Jan 17 2014,Charlotte Bobcats,111,Orlando Magic,101,,+102
Fri Jan 17 2014,Miami Heat,101,Philadelphia 76ers,86,-730,+543
Fri Jan 17 2014,Minnesota Timberwolves,89,Toronto Raptors,94,-104,-115
Fri Jan 17 2014,Chicago Bulls,93,Washington Wizards,96,+174,-206
Fri Jan 17 2014,Los Angeles Lakers,107,Boston Celtics,104,+256,-305
Fri Jan 17 2014,Utah Jazz,110,Detroit Pistons,89,+252,-302
Fri Jan 17 2014,Sacramento Kings,90,Memphis Grizzlies,91,+189,-223
Fri Jan 17 2014,Portland Trail Blazers,109,San Antonio Spurs,100,+197,-234
Fri Jan 17 2014,Cleveland Cavaliers,117,Denver Nuggets,109,+251,-300
Fri Jan 17 2014,Dallas Mavericks,110,Phoenix Suns,107,-122,+105
Fri Jan 17 2014,Golden State Warriors,121,Oklahoma City Thunder,127,-118,-102
Sat Jan 18 2014,Los Angeles Clippers,92,Indiana Pacers,106,+382,-483
Sat Jan 18 2014,Detroit Pistons,104,Washington Wizards,98,+211,-249
Sat Jan 18 2014,Miami Heat,104,Charlotte Bobcats,96,-295,
Sat Jan 18 2014,Philadelphia 76ers,78,Chicago Bulls,103,+328,-407
Sat Jan 18 2014,Milwaukee Bucks,104,Houston Rockets,114,+1086,-1763
Sat Jan 18 2014,Utah Jazz,72,Minnesota Timberwolves,98,+490,-642
Sat Jan 18 2014,Golden State Warriors,97,New Orleans Pelicans,87,-198,+169
Sat Jan 18 2014,Portland Trail Blazers,127,Dallas Mavericks,111,-129,+111
Sun Jan 19 2014,Los Angeles Lakers,112,Toronto Raptors,106,+383,-484
Sun Jan 19 2014,Boston Celtics,91,Orlando Magic,93,-147,+128
Sun Jan 19 2014,Sacramento Kings,93,Oklahoma City Thunder,108,+322,-398
Sun Jan 19 2014,Milwaukee Bucks,82,San Antonio Spurs,110,+1521,-2843
Sun Jan 19 2014,Denver Nuggets,103,Phoenix Suns,117,+105,-124
Mon Jan 20 2014,Dallas Mavericks,102,Cleveland Cavaliers,97,-118,-103
Mon Jan 20 2014,Los Angeles Clippers,112,Detroit Pistons,103,-162,+141
Mon Jan 20 2014,Toronto Raptors,95,Charlotte Bobcats,100,-174,
Mon Jan 20 2014,Philadelphia 76ers,99,Washington Wizards,107,+448,-584
Mon Jan 20 2014,Brooklyn Nets,103,New York Knicks,80,-121,-102
Mon Jan 20 2014,New Orleans Pelicans,95,Memphis Grizzlies,92,+286,-347
Mon Jan 20 2014,Miami Heat,114,Atlanta Hawks,121,-218,+184
Mon Jan 20 2014,Los Angeles Lakers,100,Chicago Bulls,102,+344,-428
Mon Jan 20 2014,Portland Trail Blazers,113,Houston Rockets,126,+113,-132
Mon Jan 20 2014,Indiana Pacers,102,Golden State Warriors,94,+104,-122
Tue Jan 21 2014,Orlando Magic,90,Brooklyn Nets,101,+357,-445
Tue Jan 21 2014,Boston Celtics,86,Miami Heat,93,+398,-508
Tue Jan 21 2014,Sacramento Kings,114,New Orleans Pelicans,97,-124,+105
Tue Jan 21 2014,Portland Trail Blazers,97,Oklahoma City Thunder,105,+227,-268
Tue Jan 21 2014,Minnesota Timberwolves,112,Utah Jazz,97,-195,+168
Wed Jan 22 2014,Los Angeles Clippers,91,Charlotte Bobcats,95,-242,
Wed Jan 22 2014,Chicago Bulls,98,Cleveland Cavaliers,87,+166,-194
Wed Jan 22 2014,Atlanta Hawks,112,Orlando Magic,109,-231,+193
Wed Jan 22 2014,Dallas Mavericks,85,Toronto Raptors,93,+128,-147
Wed Jan 22 2014,Boston Celtics,113,Washington Wizards,111,+425,-545
Wed Jan 22 2014,Philadelphia 76ers,110,New York Knicks,106,+318,-389
Wed Jan 22 2014,Sacramento Kings,98,Houston Rockets,119,+419,-536
Wed Jan 22 2014,Detroit Pistons,101,Milwaukee Bucks,104,-197,+169
Wed Jan 22 2014,Oklahoma City Thunder,111,San Antonio Spurs,105,+229,-270
Wed Jan 22 2014,Indiana Pacers,100,Phoenix Suns,124,-253,+213
Thu Jan 23 2014,Los Angeles Lakers,102,Miami Heat,109,+629,-862
Thu Jan 23 2014,Denver Nuggets,105,Portland Trail Blazers,110,+248,-298
Fri Jan 24 2014,Los Angeles Lakers,105,Orlando Magic,114,+120,-139
Fri Jan 24 2014,Toronto Raptors,104,Philadelphia 76ers,95,-252,+214
Fri Jan 24 2014,San Antonio Spurs,105,Atlanta Hawks,79,-213,+180
Fri Jan 24 2014,Oklahoma City Thunder,101,Boston Celtics,83,-144,+126
Fri Jan 24 2014,Dallas Mavericks,106,Brooklyn Nets,107,+111,-129
Fri Jan 24 2014,Milwaukee Bucks,78,Cleveland Cavaliers,93,+322,-397
Fri Jan 24 2014,New Orleans Pelicans,103,Detroit Pistons,101,+143,-163
Fri Jan 24 2014,Charlotte Bobcats,96,New York Knicks,125,,-182
Fri Jan 24 2014,Los Angeles Clippers,112,Chicago Bulls,95,-130,+112
Fri Jan 24 2014,Memphis Grizzlies,88,Houston Rockets,87,+200,-236
Fri Jan 24 2014,Washington Wizards,101,Phoenix Suns,95,+150,-171
Fri Jan 24 2014,Indiana Pacers,116,Sacramento Kings,111,-840,+616
Fri Jan 24 2014,Minnesota Timberwolves,121,Golden State Warriors,120,+154,-175
Sat Jan 25 2014,Chicago Bulls,89,Charlotte Bobcats,87,-125,
Sat Jan 25 2014,Los Angeles Clippers,126,Toronto Raptors,118,+100,-116
Sat Jan 25 2014,Oklahoma City Thunder,103,Philadelphia 76ers,91,-467,+376
Sat Jan 25 2014,Houston Rockets,81,Memphis Grizzlies,99,-125,+107
Sat Jan 25 2014,Atlanta Hawks,112,Milwaukee Bucks,87,-138,+120
Sat Jan 25 2014,Indiana Pacers,96,Denver Nuggets,109,-130,+112
Sat Jan 25 2014,Washington Wizards,101,Utah Jazz,104,+113,-131
Sat Jan 25 2014,Minnesota Timberwolves,104,Portland Trail Blazers,115,+267,-319
Sun Jan 26 2014,San Antonio Spurs,101,Miami Heat,113,+150,-170
Sun Jan 26 2014,Los Angeles Lakers,103,New York Knicks,110,+196,-232
Sun Jan 26 2014,Phoenix Suns,99,Cleveland Cavaliers,90,+110,-128
Sun Jan 26 2014,Orlando Magic,92,New Orleans Pelicans,100,+220,-261
Sun Jan 26 2014,Brooklyn Nets,85,Boston Celtics,79,-189,+163
Sun Jan 26 2014,Detroit Pistons,106,Dallas Mavericks,116,+235,-275
Sun Jan 26 2014,Portland Trail Blazers,88,Golden State Warriors,103,+215,-253
Sun Jan 26 2014,Denver Nuggets,125,Sacramento Kings,117,-175,+154
Mon Jan 27 2014,Phoenix Suns,124,Philadelphia 76ers,113,-209,+177
Mon Jan 27 2014,Toronto Raptors,104,Brooklyn Nets,103,+156,-178
Mon Jan 27 2014,Minnesota Timberwolves,95,Chicago Bulls,86,-191,+166
Mon Jan 27 2014,Los Angeles Clippers,114,Milwaukee Bucks,86,-595,+465
Mon Jan 27 2014,Atlanta Hawks,109,Oklahoma City Thunder,111,+443,-574
Mon Jan 27 2014,Sacramento Kings,99,Utah Jazz,106,+290,-353
Tue Jan 28 2014,New Orleans Pelicans,100,Cleveland Cavaliers,89,+124,-142
Tue Jan 28 2014,Orlando Magic,87,Detroit Pistons,103,+251,-297
Tue Jan 28 2014,Boston Celtics,88,New York Knicks,114,+219,-257
Tue Jan 28 2014,San Antonio Spurs,90,Houston Rockets,97,-127,+109
Tue Jan 28 2014,Memphis Grizzlies,98,Portland Trail Blazers,81,+178,-211
Tue Jan 28 2014,Washington Wizards,88,Golden State Warriors,85,+308,-373
Tue Jan 28 2014,Indiana Pacers,104,Los Angeles Lakers,92,-611,+457
Wed Jan 29 2014,Oklahoma City Thunder,112,Miami Heat,95,+158,-179
Wed Jan 29 2014,Orlando Magic,83,Toronto Raptors,98,+404,-513
